Identification of ORR activity of random graphene-based systems using the general descriptor and predictive model equation,"© 2022 Elsevier LtdCarbon based electrocatalysts are well known promising candidates for the oxygen reduction reaction (ORR), but the random approach to find the best catalyst using experimental method delayed the screening process and it leads to a huge cost with less proficiency. Using Quantum Mechanics followed by Machine Learning (QM/ML) approach, we can predict the best catalyst faster way and the origin of the cause can be identified for further development of carbon-based catalyst. Using the π electronic descriptor unveiled using density functional theory, we applied the analytical simple fit method and six different machine learning algorithms to develop a highly effective predictive model to estimate ΔGOH. Furthermore, structural relations of ZGNR and AGNR are demonstrated to estimate the Dπ(EF), R-Oπ, and ΔGOH of different widths of ribbon that reduces additional DFT calculations. By applying both SVR predictive model and structural relations, we predicted the ORR performance of 2500 sites of GNRs and listed a few most ideal active carbon sites with lower overpotential (η < 0.5V). To validate our study, we predicted the ORR performance of different sites in 0D, 1D, 2D doped graphene systems using SVR model and confirmed the values with the DFT computed results.",Carbon
Achieving reaction pathway separation for electrochemical nitrate fixation on triatomic catalysts: A new mechanism,"© 2022 Elsevier B.V.As the continuous development of electrocatalytic technique, the degradation of toxic nitrate wastewater into green fuel ammonia has become the goal of researcher's unremitting efforts by electrochemical method. Particularly, a high performance catalyst for electrochemical process is regarded as an indispensable tool for sustainable cycle. Although existing designed electrodes may effectively advance nitrate reduction reaction, they remain unsatisfactory due to elusive reaction processes. Here, a brand-new reaction mechanism has been proposed via density functional theory (DFT) and ab initio molecule dynamic (AIMD) methods, which breaks the bottleneck of linear scaling in atomic scale catalyst design. It is found that triple Mn atoms anchored on graphdiyne (Mn3-GDY) can drive nitrate adsorption and ammonia desorption on its surface with weak binding strength and strong activation by the spin polarization of active site. In addition, the powerful adsorption capacity of triatomic active site prevents the thermodynamic barrier from rising due to the transformation of the intermediates *NO3H and *NO2H into *NO2*OH and *NO*OH, respectively. More importantly, in accordance with the “weak-strong-weak” principle, Mn3-GDY has rapid response to ammonia desorption that is conducive to boost the turnover frequency. Anyway, this work may provide a new insight into atomic catalysts for improving reaction mechanisms.",Journal of Hazardous Materials
Pyrolysis-free and universal synthesis of metal-NC single-atom nanozymes with dual catalytic sites for cytoprotection,"© 2022 Elsevier LtdMetal-nitrogen-doped carbon single-atom nanozymes (M − NC SAzymes) have tremendous prospects to replace natural enzymes for the treatment of reactive oxygen species (ROS)-related diseases. However, developing a pyrolysis-free and universal synthesis of M − NC SAzymes with robust enzyme-mimicking activity still remains a challenge. Herein, a promising cytoprotective agent (Fe-NC SAzymes) with multiple enzyme-mimicking activities was fabricated based on the reaction of Schiff bases with Fe ions via one-pot solvothermal method. In Fe-NC SAzymes, Fe-Nx moieties served as the main catalytic sites to mimick oxidase, peroxidase, and catalase; meanwhile, the co-catalytic sites of the π-conjugated nitrogen-doped carbon structure mimicked superoxide dismutase to achieve the multiple enzyme-mimicking catalysis. Owing to the dual catalytic sites and pyrolysis-free synthesis strategy, Fe-NC SAzymes showed enhanced catalytic performance and excellent biocompatibility, which could scavenge excessive intracellular ROS to alleviate oxidative stress. The viability of cells subjected to oxidative stress recovered from 1.4% to 80.3% after Fe-NC SAzymes treatment, demonstrating an outstanding cytoprotective performance. Remarkably, this synthetic strategy can be expanded to other metal-NC SAzymes (Cu, Mn, Co, Zn, and Ni), which provides a feasible route to design specific functional SAzymes for ROS-related diseases therapy.",Carbon
Selective CO2 electroreduction to ethanol on encapsulated nickel nanoparticles by N-doped carbon nanotubes,"© 2022 Elsevier LtdThe electrosynthesis of ethanol by CO2 reduction is mostly achieved on metallic copper electrocatalysts, but confronts low Faradic efficiency (FE) and selectivity. Herein, we report novel electrocatalysts in which Ni nanoparticles are encapsulated in N-rich carbon nanotubes (Ni@NCNT) by chemical vapor deposition method. The optimized Ni@NCNT-700 exhibits a high ethanol FE of 38.5% at −0.5 V and remains over 30% in a wide potential range of −0.5 ∼ −1.2 V. Notably, ethanol is the only liquid product and the total FE for CO and ethanol keeps above 90% in a potential range of −0.6 ∼ −1.2 V vs. reversible hydrogen electrode. A high current density of 128 mA cm−2 is obtained in a 1 M KOH electrolyte at −2.0 V in a flow-cell device. Moreover, In-situ Raman and density functional theory calculations demonstrate that the confinement and synergistic effects of Ni NPs and NCNTs sufficiently lower the energy barrier for C–C coupling and suppressed the *CO desorption.",Carbon
Bimetallic ordered carbonaceous frameworks from Co- and Cu-porphyrin bimolecular crystals,"© 2022 Elsevier LtdOrdered carbonaceous frameworks (OCFs) are unique carbon alloys, having the advantages of both organic-based nanoporous frameworks and carbon materials: well-defined ordered structures, single-atom sites, high thermal/chemical stability, and electrical conductivity. Compared with reported carbon-metal catalysts with single-atom sites, OCFs contains a large amount of single-atomic metals (∼9 wt%), making OCFs a promising platform for various applications including electrocatalysis and energy storage/conversion. However, the types of metal species incorporated into OCFs have been limited to Ni and Fe. Herein, we demonstrate the synthesis of OCFs with single-atomic Co- and Cu-sites from the corresponding porphyrin crystals with eight ethynyl moieties. Since the Co- and Cu-porphyrin precursors have identical molecular structures except the metal species, they form identical supramolecular crystals. Thus, it is possible to form bimetallic supramolecular crystals simply by recrystallization of these two molecules together, and the resulting bimetallic crystals can be converted into bimetallic OCFs with developed microporosity. In the frameworks of the OCFs, single-atomic Co and Cu species are homogeneously dispersed and immobilized. The metal species embedded in the OCF framework are electrochemically active, and synergetic effect of Co and Cu in close proximity is observed.",Carbon
Defect-stabilized platinum single atoms and clusters in bilayer nitrogen-doped porous carbon nanocages for synergistic catalysis of basic hydrogen evolution,"© 2022 Elsevier LtdAlkaline water electrolysis is a safe and efficient method for producing hydrogen that is favored by the industry. At present, single-atom catalysts have attracted extensive attention due to their extremely high atom utilization. However, studies on the single-atom site catalytic mechanism of the Volmer step, the rate-determining step of the cathodic HER reaction, are lacking. Here, we used ZIF-8 to obtain double-layer N-doped porous carbon nanocages, and successfully achieved the co-loading of Pt single atoms and their clusters (NPCN–Pt). The turnover frequency (TOF) and mass activity of NPCN–Pt are 5 and 7.2 times higher than those of commercial Pt/C, respectively, and the former exhibits significantly better stability than Pt/C. Theoretical calculations show that Pt clusters have a lower activation energy barrier for water molecules compared to Pt single atoms, which favors the Volmer step. The ΔGH* of Pt single-atom sites is smaller than that of Pt clusters, which is more conducive to the release of H2. The study shows that Pt clusters and single atoms can synergistically catalyze the HER reaction, providing new ideas for the development of efficient HER catalysts.",Carbon
Surface-confined polymerization to construct binary Fe3N/Co–N–C encapsulated MXene composites for high-performance zinc-air battery,"© 2022 Elsevier Ltd2D MXenes (transition metal carbides, Ti3C2Tx) with large surface area and metallic conductivity are widely used as supporters in catalysts. Unfortunately, the single MXene sheets would deteriorate in the presence of oxygen and water, which is almost the same as the environment of oxygen reduction reaction (ORR). Herein, an “armor” was constructed to encapsulate the oxidizable MXene by a confined in-situ oxidative polymerization strategy, employing the electrostatic interaction between the exfoliated MXene sheets (negatively charged) and oxidant (Fe3+, positively charged). The ultra-dispersed binary Fe3N and Co sits coupled with the large surface area MXene supporter synergy to endow more exposed active sites, meanwhile, the density functional theory (DFT) studies reveal that a moderate binding strength between the intermediates and the binary active sites was effectively modulated to enhance the ORR performance. The synthesized Fe3N/Co–N–C@MXene exhibits an impressive half-wave potential (E1/2, 0.871V) and a lower Tafel slope of 52.56 mV dec−1 than that of Pt–C-20% (74.89 mV dec−1). The Fe3N/Co–N–C@MXene based ZAB exhibits a four times higher peak power density (189.16 mW cm−2) than the Pt–C-20% based ZABs and superior cycle stability within 320 h. Furthermore, the assembled flexible ZABs shows high flexibility and stability in different bending scenarios.",Carbon
Efficient adsorption removal of NO2 by covalent triazine frameworks with fine-tuned binding sites,"© 2022 Elsevier B.V.One promising method for mitigating low-temperature and low-concentration NO2 pollution is selective adsorption using porous solid materials. However, the corrosive nature of NO2 renders the development of an adsorbent with high and cyclable NO2 uptake a formidable challenge. Herein, we attempted to address this challenge by developing a microporous covalent triazine framework (CTF) as effective adsorbents for NO2 capture, achieving unprecedented high cyclable capacity enabled by simultaneous high adsorbent stability and moderate adsorption affinity via tuning specific binding sites. Using dynamic column breakthrough experiments, we demonstrated that the pristine CTF exhibited a high NO2 adsorption capacity (dry: 3.83 mmol/g; wet: 5.26 mmol/g) overtaking most reported solid adsorbents, thanks to abundant active sites (e.g., nitrogen/carbon/triazine rings). Post-synthesis converted the surface nitrogen to protonated nitrogen site and further to transition metal site affording more effective binding sites that allows for moderately strong adsorption, resulting in elevated NO2 adsorption capacity (dry: 6.11 mmol/g; wet: 8.97 mmol/g) and a highest reversible NO2 adsorption (retaining 91 % and 64 % at dry and wet conditions after five cycles, respectively), as illustrated by our mechanistic study using in situ DRIFTS and DFT calculations. This work affords not only promising adsorbents for real-world applications in mitigating NO2 pollution, but also a strategy of developing robust adsorbents with desired affinity generally applicable to adsorptive capture of corrosive and toxic gases.",Journal of Hazardous Materials
Electrochemically exfoliated Ni-doped MoS2 nanosheets for highly efficient hydrogen evolution and Zn-H2O battery,"© 2022Thanks to tunable physical and chemical properties, two-dimensional (2D) materials have received intensive interest, endowing their excellent electrocatalytic performances for applications in energy conversion. However, their catalytic activities are largely determined by poor adsorption energy and limited active edge sites. Herein, a one-step electrochemical exfoliation strategy was developed to fabricate 2D Ni-doped MoS2 nanosheets (Ni-EX-MoS2) with a lateral size of ∼500 nm and thickness of ∼3.5 nm. Profiting from high electrical conductivity and abundant exposing active sites, Ni-EX-MoS2 catalyst displayed an admirable performance for electrochemical hydrogen evolution reaction (HER) with a low overpotential of 145 mV at 10 mA/cm2 as well as a small Tafel slope of 89 mV/dec in alkaline media, which are superior to those of the most reported MoS2-based electrocatalysts. The formed Ni species with tuning electronic structure played a crucial role as primary active center of Ni-EX-MoS2, as well as the forming stable 1T/2H phase MoS2 interface demonstrated a synergistic effect on electrocatalytic HER performance. Further, Ni-EX-MoS2 was employed as a cathode electrode for alkaline Zn-H2O battery, which displayed a high power density of 3.3 mW/cm2 with excellent stability. This work will provide a simple and effective guideline for design of electrochemically exfoliated transition metal-doped MoS2 nanosheets to inspire their practical applications in energy catalytic and storage.",Chinese Chemical Letters
A simple one-step synthesis of Fe3O4/N-rGO nanocomposite for sensitive electrochemical detection of chloramphenicol,"© 2022 Elsevier B.V.The nanomaterials used for electrochemical detection of chloramphenicol (CAP) are of great significance in the antibiotic residue research. Herein, Fe3O4/N-rGO nanocomposites were successfully synthesized with one-pot hydrothermal method and constructed a novel electrochemical sensor for detection of CAP. The experimental results showed that the Fe3O4/N-rGO modified electrode exhibited excellent detection performance for CAP with the linear range of 1–200 μM and a low detection limit of 0.03 μM. The proposed sensor also showed good selectivity, reproducibility, stability and successfully applied for the CAP determination present in milk products with the recovery rate of 96.70 %–103.55 %. This study provides a promising development direction for CAP detection.",Materials Letters
Vacancy-enhanced Mo-N2 interaction in MoSe2 nanosheets enables efficient electrocatalytic NH3 synthesis,"© 2022NH3 plays an essential role in human life since it is an important raw material for fertilizers, plastics and rubbers production. As an NH3 synthesis technology under ambient conditions, electrocatalytic N2 reduction reaction (NRR) has great potential to replace the energy-intensive Haber-Bosch process. The key of electrocatalytic NRR is the exploration of efficient catalysts. Transition metal Mo is promising since it exists naturally in nitrogenase due to the unique Mo-N2 interaction; particularly in the form of 2D material such as MoSe2, the surface area is maximized for more active sites. However, the NRR performance of MoSe2 is still unsatisfactory because Mo is only exposed at the semi-open edge, and the electronegative Se-mantled surface area remains inaccessible to N2. Herein, we propose a simple and effective strategy to create high-concentration Se vacancies in MoSe2 through heteroatom doping induced lattice strain, which effectively enhances the Mo-N2 interaction on the surface area. In result, high NH3 yield (3.04 × 10–10 mol s–1 cm–2) and Faraday efficiency (21.61%) are attained at –0.45 V vs. RHE in 0.1 mol/L Na2SO4.",Chinese Chemical Letters
Electrochemical nitrogen fixation in metal-N2 batteries: A paradigm for simultaneous NH3 synthesis and energy generation,"© 2022 Elsevier B.V.Electrochemical N2 reduction reaction (NRR) has emerged as the most effective alternative to the conventional Haber-Bosch process for N2 fixation. Although NRR is only used in the synthesis of NH3, researchers have recently exploited it in Metal-N2 batteries (hereafter, M-N2 batteries) to kill two birds with one stone by fixing N2 and generating electricity at the same time. There are three types of electrochemical energy storage approaches, namely rechargeable with irreversible electrochemical reaction (under aqueous or non-aqueous conditions), non-rechargeable with irreversible electrochemical reaction (under aqueous conditions), and rechargeable with reversible electrochemical reaction (under non-aqueous conditions). However, the hydrogen evolution reaction (HER) in an aqueous medium takes precedence over the NRR, resulting in a poor Faradic efficiency (FE) for the NRR selectivity. This obvious but unwanted HER causes the low conversion efficiency in aqueous M-N2 batteries. Furthermore, the instability of cathode electrocatalysts causes a significant drop in the overall performance of M-N2 batteries. Despite these flaws, M-N2 batteries represent the first step toward simultaneous N2 fixation and energy storage. Herein, we comprehensively review the NRR mechanism, electrochemistry, and performances of M-N2 batteries. With an emphasis on the strategies to design highly efficient cathode catalysts and electrolytes for future M-N2 batteries, we also chronicle the strategies to suppress the undesired HER in M-N2 batteries. Furthermore, based on the photoelectrochemical NRR and solar-powered metal-gas batteries, a future outlook on photo-assisted M-N2 batteries is also provided.",Energy Storage Materials
Polyaniline coated Pt/CNT as highly stable and active catalyst for catalytic hydrogenation reduction of Cr(VI),"© 2022 Elsevier LtdLiquid phase catalytic hydrogenation reduction is a feasible method to eliminate Cr(VI) in water, while supported noble metal catalysts are liable to deactivation. In this study, carbon nanotube supported Pt catalyst (Pt/CNT) coated by polyaniline (Pt/CNT@PANI) was prepared and applied in the liquid phase catalytic hydrogenation of Cr(VI). Characterization results disclose that after coating Pt/CNT is completely wrapped by PANI layers and active Pt particles are no longer accessible. Despite complete embedment of Pt particles by PANI layers, Pt/CNT@PANI remains highly active for Cr(VI) reduction in liquid phase catalytic hydrogenation. The catalytic Cr(VI) reduction on Pt/CNT@PANI can be described by a PANI oxidation-reduction mechanism, by which PANI is first oxidized by Cr(VI) to form Cr(III), and oxidized PANI is reduced by catalytic hydrogenation. The Cr(VI) reduction on Pt/CNT@PANI complies with the Langmuir-Hinshelwood model, reflecting the pivotal role of Cr(VI) adsorption. Furthermore, the catalytic activity of Pt/CNT@PANI differs with PANI layer thickness and Cr(VI) reduction is positively correlated with reaction temperature. Catalyst recycling results show that after 4 cycles Pt/CNT loses 92.4% of catalytic activity, while the initial activity of Pt/CNT@PANI slightly decreases by 11.6%, demonstrating its high catalyst stability.",Chemosphere
Anchoring the late first row transition metals with B12P12 nanocage to act as single atom catalysts toward oxygen evolution reaction (OER),"© 2022 Elsevier LtdThe high over-potential associated with water splitting hinders the wide production of hydrogen and oxygen gases. Recent advancements in this field are being made by exploring novel, low-cost and highly efficient catalysts to lower the over-potential of the water splitting reaction. Herein, we studied the novel single atom catalysts (SACs) based on late first-row transition metal doped boron phosphide (B12P12) nano-cages for the electrocatalysis of the oxygen evolution reaction (OER) via density functional theory (DFT) calculations. The choice of using boron phosphide nano-cages as the support is based on the highly desirable properties within it. Namely, having many defects, excellent electrical conductivity, large surface area, and high chemical stability. The Ni@B12P12 and Co@B12P12 SACs exhibit high chemical stability, having interaction energies of −1.70 and −2.55 eV, respectively. Moreover, the results of quantum theory of atoms in molecules (QTAIM) analysis confirmed that the transition metals are covalently chemisorbed on the nano-cages, such strong interactions are desirable in SACs to ensure they withstand harsh chemical environments and are active for longer time period. Frontier molecular orbitals (FMOs) analysis indicates that the designed catalysts have semi-conducting capabilities which facilitate the transfer of electrons. The calculated FMOs energy gap (H-L Egap) values range from 2.01 to 2.88 eV. Results of OER activity analysis indicate that Ni@B12P12 and Co@B12P12 are promising OER SACs with low overpotentials (1.01 and 1.06 V, respectively). The result of this study highlights the viability of B12P12 nano-cages as supports in SACs and encourage the exploration of other nano-cages in the catalysis field.",Materials Science in Semiconductor Processing
A comprehensive DFT evaluation of catalytic and optoelectronic properties of BaTiO3 polymorphs,"© 2022 Elsevier B.V.BaTiO3 exhibits promising photocatalytic characteristics and has the potential to be employed in photocatalytic water splitting and pollutant degradation. Herein, we have investigated the structural, electronic, and optical properties of BaTiO3 in the framework of density functional theory (DFT). The obtained results are found to be consistent with theoretical results. However, using hybrid HSE06 functional, the calculated bandgap values are 3.254, 3.894, 3.694, 3.519, and 3.388 eV corresponding to cubic, rhombohedral, orthorhombic, tetragonal, and hexagonal phase of BaTiO3 polymorphs. This is the first time a DFT calculation touched over the experimental bandgap values of BaTiO3 polymorphs. Electronic band structure analysis revealed that all the BaTiO3 polymorphs exhibit semiconducting character with indirect bandgap except hexagonal structure which possesses direct bandgap. The density of states (DOS), Mulliken bond analysis and charge density distribution indicates considerable hybridization between O-2p and Ti-3d states caused to the formation of upper valence band (VB) and lower conduction band (CB). The wide bandgap and suitable redox potential of BaTiO3 polymorphs will be effective for water splitting as well as breakdown organic contaminants under UV–vis irradiation. The lower electron effective mass of the polymorphs indicates higher electrical conductivity. The energy dependent optical parameters show close agreement with the underlying electronic band structure. The high absorptivity, lower reflectivity and optical anisotropy (orthorhombic and tetragonal) of the polymorphs suggested that these could be a potential candidate for UV based optical device applications as well as to design wave guides, dielectric condensers and optical display devices.",Physica B: Condensed Matter
Single-atom Co-N5 catalytic sites on carbon nanotubes as peroxymonosulfate activator for sulfamerazine degradation via enhanced electron transfer pathway,"© 2022 Elsevier B.V.Carbon-based single-atom cobalt catalysts exhibit high catalytic activity for the removal of novel pollutants in advanced oxidation processes. Here, atomically dispersed Co species with five-coordinated nitrogen atoms on carbon nanotubes (CNT) catalyst (Co-N5/CNT) was successfully fabricated via a low-temperature solvothermal reaction. The obtained Co-N5/CNT catalyst exhibited superior catalytic performance for PMS activation for sulfamerazine degradation. Its apparent rate constant kobs was 1.6 times higher than that of the Co-N4/CNT catalyst with four-coordinated nitrogen atoms prepared by the same method. Electron transfer non-radical mechanism was the main pathway for Co-N5/CNT to activate PMS. Higher single-atom cobalt metal loading (1.39 wt% vs 1.08 wt% in Co-N4/CNT) and significantly enhanced electron transfer ability (0.82 e vs 0.77 e in Co-N4/CNT) were the key factors for its superior catalytic performance. This work demonstrates a novel carbon-based single-atom cobalt catalyst for the removal of novel antibiotic contaminants by activating PMS in environmental catalysis applications.",Separation and Purification Technology
Making cathode composites more efficient for electro-fenton and bio-electro-fenton systems: A review,"© 2022 Elsevier B.V.Electro-Fenton (E-Fenton) and Bio-Electro-Fenton (BEF) technologies have been proved to be efficient in undegradable pollutants purification. However, various limitations, such as stringent pH control, excessive iron-producing sludge, and poor stabilities, are always the key issues that prevent E-Fenton and BEF systems from being widely deployed in environmental remediation. As a result, various studies have been done to solve these drawbacks and this review focuses on the critical issue of cathode composites. First, the hotspots and research fronts of E-Fenton and BEF technologies were revealed by the keyword clusters obtained by CiteSpace software, and then the main influencing parameters shared by E-Fenton and BEF systems were analyzed. In view of the above results, the composite composition was divided into two parts: substrate materials and heterogeneous Fenton/Fenton-like catalysts. Following that, the mechanisms and improved methods of oxygen reduction electrocatalysis materials (e.g., surface functional groups, heteroatom doping) as well as advances in heterogeneous Fenton/Fenton-like in E-Fenton and BEF systems are summarized, with a view to developing effective cathode composites. Finally, the state development status and prospects of cathode composites are investigated in the hope that they will be useful in the future development of E-Fenton and BEF processes.",Separation and Purification Technology
Stabilized N coordinated Cu site in catalytic ozonation: The efficient generation of [rad]OH induced by surface hydroxyl groups based on the Lewis acid site,"© 2022 Elsevier B.V.Simultaneously maintaining perfect activity and stability of materials in catalytic ozonation system has always been an insurmountable challenge. Embedding metal ions in g-C3N4 in the form of coordination bonds made it possible, because the distinctive tri-s-triazine structure of g-C3N4 was beneficial to the expose of active sites and fixation of metal ions. A Cu doped g-C3N4 material was synthesized by a simple pyrolysis method. The material presented a 16 times enhancement of rate constants in comparison with ozonation and high stability with limited Cu leaching in the catalytic ozonation system. Owing to the positive linear relationship between Cu-N contents and rate constants, the Cu-N active site was revealed. Unexpectedly, the Cu-N site as the Lewis acid site did not directly catalyze O3 to generate [rad]OH, but relied on the surface hydroxyl groups to carry out according to the experimental and theoretical studies. It differed from the traditional catalytic path of the Lewis acid site. Finally, a novel catalytic mechanism that the Cu-N site as the Lewis acid site induced the surface hydroxyl groups, thus promoting the generation of [rad]OH by catalyzing O3 was proposed. This work would provide a new way to optimize and modify the materials equipped with Lewis acid site in catalytic ozonation system.",Separation and Purification Technology
Synthesis and application of single-atom catalysts in sulfur cathode for high-performance lithium–sulfur batteries,"© 2022Lithium–sulfur (Li-S) batteries are regarded as one of the most promising energy storage devices because of their low cost, high energy density, and environmental friendliness. However, Li-S batteries suffer from sluggish reaction kinetics and serious “shuttle effect” of lithium polysulfides (LiPSs), which causes rapid decay of battery capacity and prevent their practical application. To address these problems, introducing single-atom catalysts (SACs) is an effective method to improve the electrochemical performance of Li-S batteries, due to their high catalytic efficiency and definite active sites for LiPSs. In this paper, we summarized the latest developments in enhancing the electrochemical performance of cathode for Li-S batteries through introducing different SACs. Furthermore, we briefly introduced the catalytic mechanism of SACs and discussed the strategies of synthesizing SACs, including the spatial confinement strategy and the coordination design strategy. Finally, the challenges and prospects in this field are proposed. We believe that this review would help to design and fabricate high-performance Li-S batteries via introducing SACs and boost their practical application.",Chinese Chemical Letters
Metalloid Te-doped NiCoP nanoarrays for efficient hydrogen evolution reaction,"© 2022 Elsevier B.V.Doping regulation is a common and effective solution to improve the performance of electrocatalysts. Herein, a metalloid Te-doped NiCoP was developed and synthesized in situ on nickel foam (NiCoP-Te/NF) to reduce the overpotential of the hydrogen evolution reaction (HER). The NiCoP-Te/NF electrocatalyst exhibits superior HER performance with a low overpotential of 71 mV at 10 mA cm−2, as well as remarkable durability in alkaline solutions.",Materials Letters
Engineering the electronic structure of high performance FeCo bimetallic cathode catalysts for microbial fuel cell application in treating wastewater,"© 2022 Elsevier Inc.The development of high-performance, strong-durability and low-cost cathode catalysts toward oxygen reduction reaction (ORR) is of great significance for microbial fuel cells (MFCs). In this study, a series of bimetallic catalysts were synthesized by pyrolyzing a mixture of g-C3N4 and Fe, Co-tannic complex with various Fe/Co atomic ratios. The initial Fe/Co atomic ratio (3.5:0.5, 3:1, 2:2, 1:3) could regulate the electronic state, which effectively promoted the intrinsic electrocatalytic ORR activity. The alloy metal particles and metal-Nx sites presented on the catalyst surface. In addition, N-doped carbon interconnected network consisting of graphene-like and bamboo-like carbon nanotube structure derived from g-C3N4 provided more accessible active sites. The resultant Fe3Co1 catalyst calcined at 700 °C (Fe3Co1-700) exhibited high catalytic performance in neutral electrolyte with a half-wave potential of 0.661 V, exceeding that of the commercial Pt/C (0.6 V). As expected, the single chamber microbial fuel cell (SCMFC) with 1 mg/cm2 loading of Fe3Co1-700 catalyst as the cathode catalyst afforded a maximum power density of 1425 mW/m2, which was 10.5% higher than commercial Pt/C catalyst with the same loading (1290 mW/m2) and comparable to the Pt/C catalyst with 2.5 times higher loading ( 1430 mW/m2). Additionally, the Fe3Co1-700 also displayed better long-term stability over 1100 h than the Pt/C. This work provides an effective strategy for regulating the surface electronic state in the bimetallic electro-catalyst.",Environmental Research
Boron: A key functional component for designing high-performance heterogeneous catalysts,"© 2022Heterogeneous catalysis is a vivid branch of traditional catalysis field, with the advantage of high efficiency and being easily separated from reactants and products after reaction, and have received widespread attentions in large-scale industrial production, especially in the field of energy utilization. Boron has been found to be a key functional component for designing high-performance heterogeneous catalysts. In this review, we cover and categorize the past and recent progress in boron-containing materials and their applications in heterogeneous catalysis particularly in energy‐related fields. The fundamental roles of boron components in the emerging heterogeneous catalysis of construction, regulation and stabilization of active phases/sites are highlighted, with the emphasis on how they regulating structural and electronic properties of host materials. We then categorize boron-containing catalysts into six kinds mainly including intermetallic boride catalysts, metal boride-derived catalysts, boron-doped catalysts, metal boride-decorated catalysts, boron-containing compounds as catalyst supports, and single-boron-site catalysts, as well as try to establish structure-catalytic activity relationship. The catalytic applications of these six boron-containing catalysts are discussed separately, focusing on the energy-related reactions such as hydrogen evolution reaction (HER), oxygen evolution reaction (OER), oxygen reduction reaction (ORR), carbon dioxide reduction reaction (CO2RR) and nitrogen reduction reaction (NRR). Finally, the opportunities and challenges related to boron-containing compounds in the field of catalysis are prospected.",Chinese Chemical Letters
Mn-N-P doped carbon spheres as an efficient oxygen reduction catalyst for high performance Zn-Air batteries,"© 2022Low-cost and efficient oxygen reduction reaction (ORR) electrocatalysts are the key to developing Zn-air batteries for renewable energy storage. Herein, the Mn-N-P doped carbon sphere was prepared through polymerization of hexachlorotripolyphosphazene (HCCP) and phloroglucinol, and then followed the calcination at 900 °C. Theory calculations demonstrated the introduction of Mn in N-P doped carbon could lower the dissociation barrier of O2 into O* and promote the ORR through a 4e− pathway. The as-prepared catalysts exhibited a half-wave potential of 0.82 V vs. RHE and limiting current density of 5.2 mA/cm2 toward ORR, which was comparable to those of the commercial Pt/C catalysts. In addition, Zn-air batteries with 0.05 Mn-N-P-C catalysts showed a high specific capacity of 830 mAh/gZn and excellent cycle stability. This facile approach demonstrated herein could be a solution to develop optimum non-precious metal catalysts for the application in cathodes of proton exchange membrane fuel cells. This study also provides new insight to design the catalysts of multi-heteroatom coordinated metal in the carbon matrix for both fundamental researches and practical applications.",Chinese Chemical Letters
Water splitting performance of metal and non-metal-doped transition metal oxide electrocatalysts,"© 2022 Elsevier B.V.Transition metal oxide electrocatalysts have received significant research interest toward the advancement of environmentally acceptable electrochemical applications and systems, which are considered to be promising technologies due to their unique physicochemical properties like low cost, robust durability, structural flexibility, and tunable activity. However, transition metal oxide-based electrocatalysts suffer from poor electrocatalytic activity as well as a limited number of active sites, which result in the obstruction of their applications over the world. To overcome these challenges, heteroatom-doping into transition metal oxide electrocatalysts has been a crucial and rapid way to improve the conductivity of the catalytic centers and optimize the adsorption of the reactants and intermediates during the catalytic process, and hence, their electrocatalytic activity, which has become widespread in nanomaterials, is offering the possibility to select the catalytic properties with attractive traits for a specific application to some extent. We have critically and systematically discussed the recent progress on doping strategy involves non-noble metallic elements, such as Fe, Co, Mn, Ni, Ru, Mo, W, Cu, etc., and non–metallic elements, such as S, N, P, B, Se, F, C, etc., in transition metal oxide-based electrocatalysts for water splitting performance to gain a better understanding of the relationship between effect of heteroatoms doping engineering techniques and TMOs catalytic properties. Most importantly, doping, elemental incorporation and alloying perform a significant role with heteroatoms for improving the catalytic activity on; modifying the electronic configuration of the catalysts, increasing the number of active sites, enhancing the electrical conductivity, and inducing synergistic effect of the transition metal oxide-based electrocatalysts during overall water splitting process. We here also have briefly described the techniques used for preparing metal and non-metal-doped transition metal oxide-based electrocatalysts for overall water splitting process. In nutshell, this review is expected to provide a deeper insight on the effect of the metal and non-metal-doping in transition metal oxide-based electrocatalysts for the rational design of high-performance catalysts in the future. We also have provided the current challenges and future perspectives of heteroatom-doped transition metal oxide-based electrocatalysts for the development of high-performance water splitting processes.",Coordination Chemistry Reviews
"Renewable wood-derived hierarchical porous, N-doped carbon sheet as a robust self-supporting cathodic electrode for zinc-air batteries","© 2022Heteroatom doped porous carbon materials have emerged as essential cathode material for metal-air battery systems in the context of soaring demands for clean energy conversion and storage. Herein, a three-dimensional nitrogen-doped carbon self-supported electrode (TNCSE) is fabricated through thermal treatment and acid activation of raw wood. The resulting TNCSE retains the hierarchical porous architecture of parent raw lumber and holds substantial defect sites and doped N sites in the carbon skeleton. Assembled as a cathode in the rechargeable zinc-air battery, the TNCSE exhibits a superior peak power density of 134.02 mW/cm2 and an energy density of 835.92 mAh/g, significantly exceeding the ones reference commercial 20% Pt/C does. More strikingly, a limited performance decay of 1.47% after an ultra long-period (500 h) cycle is also achieved on the TNCSE. This work could offer a green and cost-save approach for rationally converting biomass into a robust self-supporting cathode material for a rechargeable zinc-air battery.",Chinese Chemical Letters
