Recent Developments of Antimony-Based Anodes for Sodium- and Potassium-Ion Batteries,"© 2021, The Author(s).The development of sodium-ion (SIBs) and potassium-ion batteries (PIBs) has increased rapidly because of the abundant resources and cost-effectiveness of Na and K. Antimony (Sb) plays an important role in SIBs and PIBs because of its high theoretical capacity, proper working voltage, and low cost. However, Sb-based anodes have the drawbacks of large volume changes and weak charge transfer during the charge and discharge processes, thus leading to poor cycling and rapid capacity decay. To address such drawbacks, many strategies and a variety of Sb-based materials have been developed in recent years. This review systematically introduces the recent research progress of a variety of Sb-based anodes for SIBs and PIBs from the perspective of composition selection, preparation technologies, structural characteristics, and energy storage behaviors. Moreover, corresponding examples are presented to illustrate the advantages or disadvantages of these anodes. Finally, we summarize the challenges of the development of Sb-based materials for Na/K-ion batteries and propose potential research directions for their further development.",Transactions of Tianjin University
Thermotolerant and fireproof gel polymer electrolyte toward high-performance and safe lithium-ion battery,"© 2021 Science PressPoly(ethylene oxide) (PEO) and its derivatives based gel polymer electrolytes (GPEs) are severely limited in advanced and safe lithium-ion batteries (LIBs) owing to the intrinsically high flammability of liquid electrolytes and PEO. Directly adding flame retardants to the GPEs can suppress their flammability and thus improve the safety of LIBs, but results in deteriorative electrochemical performance. Herein, a novel GPE with chemically bonded flame retardant (i.e. diethyl vinylphosphonate) in cross-linked polyethylene glycol diacrylate matrix, featuring both high-safety and high-performance, is designed. This as-prepared GPE storing the commercial 1 mol L−1 LiPF6 electrolyte resists high temperature of 200 °C and cannot be ignited as well as possesses a high ionic conductivity (0.60 mS cm−1) and good compatibility with lithium. Notably, the LiFePO4/Li battery with this GPE delivers a satisfactory capacity of 142.2 mA h g−1 and a superior cycling performance with a capacity retention of 96.3% and a coulombic efficiency of close to 100% for 350 cycles at 0.2 C under ambient temperature. Furthermore, the battery can achieve steady charge–discharge for 100 cycles with a coulombic efficiency of 99.5% at 1 C under 80 °C and run normally even at a high temperature of 150 °C or under the exposure to butane flame. Differential scanning calorimetry manifests significantly improved battery safety compared to commercial battery systems. This work provides a new pathway for developing next-generation advanced LIBs with enhanced performance and high safety.",Journal of Energy Chemistry
One-Step Synthesis of Na-Sn Alloy with Internal 3D Na15Sn4Support for Fast and Stable Na Metal Batteries,"© 2021 American Chemical Society.Na metal batteries are promising next-generation batteries but are constrained by the high reactivity of metallic Na. Here, we address this challenge by using a one-step-synthesized Na-Sn alloy anode with 1.6 at. % Sn. This anode has interconnected and sodiophilic Na15Sn4 backbones, which structurally support Na, enable faster Na+/Na redox kinetics, and guide dendrite-free Na plating with more stable solid-electrolyte interfaces. The composite Na@Na15Sn4 anode enabled very stable cycling of symmetric cells even at 5.0 mA cm-2 and improved the stability of full cells coupled with 3.0 mAh cm-2 Na3V2(PO4)3 cathodes to >90% capacity retention for 300 cycles.",ACS Applied Energy Materials
Diglyme-Incorporated Gelled Polymer: An Efficient Quasi-Solid-State Electrolyte for Sodium-Ion Batteries,"© 2021 American Chemical Society.Glyme-based electrolytes have been gaining increasing attention in sodium-ion batteries (NIBs) for their attractive electrochemistry involving good complexation ability with Na-ions, high electrochemical stability, good transport characteristics, low volatility, and high safety. Here, we report a flexible and freestanding sodium-ion conducting gel polymer electrolyte containing an equimolar ratio of Na-salt NaTFSI and diglyme (G2), referred to as a solvate ionic liquid (SIL), immobilized inside host polymer poly(vinylidene fluoride-co-hexafluoropropylene) (PVdF-HFP). Fourier-transform infrared (FTIR) and Raman analyses are employed to investigate the conformational evolutions in PVdF-HFP on incorporating G2 and NaTFSI, whereas structural changes are observed using X-ray diffraction. The electrochemical investigations on the electrolyte revealing a wide electrochemical stability window (∼5.2 V) versus Na/Na+, high room-temperature ionic conductivity (∼1.12 × 10-3 S cm-1), and a large Na+ transference number (tNa+ ∼0.58) along with thermal stability up to ∼100 °C render the electrolyte suitable for Na-storage applications. The Na deposition/extraction tests over a long period indicate excellent cyclic stability of the cells, revealing low and stable polarization with values limited to ±19 mV at a current density of 0.01 mA cm-2. Further, the prepared solvate ionic liquid-incorporated gel polymer electrolyte (SIL-GPE) is tested in Na-ion battery cells comprising Na0.7CoO2 cathode using galvanostatic charge-discharge cycling, with a first discharge capacity of ∼91.76 mA h g-1 at a 0.05C rate. Studies indicate a class of gel polymer electrolytes based on solvate ionic liquids, suitable for Na-storage applications.",ACS Applied Energy Materials
"One-pot solvothermal synthesis of mononuclear and oxalate-bridged binuclear nickel compounds: Structural analyses, conformation alteration and magnetic properties","© 2021 Elsevier B.V.Two new discrete compounds with the formula [Ni(3,5,6-tcpa)(2,2′-bipy)Cl] (1) and [Ni2(3,5,6-tcpa)2(2,2′-bipy)2(ox)]·2EtOH (2) (3,5,6-Htcpa = 2-((3,5,6-trichloro pyridin-2-yl)oxy)acetic acid, 2,2′-bipy = 2,2′-bipyridine, ox = oxalate dianion) have been co-synthesized under solvothermal conditions in the same medium. Single-crystal X-ray diffraction analysis shows that both 1 and 2 have crystallized in triclinic system, space group P 1¯ and the central NiII ions are both in deformed square–pyramids. The NiII ion in 1 was bonded by one chloride ion (Cl-), one bidentate chelate 3,5,6-tcpa anion and one 2,2′-bipy to give a mononuclear complex 1. While for 2, the NiII ion was coodinated with one monodentate 3,5,6-tcpa, one oxalate anion and one 2,2′-bipy. The oxalate anion linked two equivalent NiII ions to form the binuclear cluster 2. The Cl···Cl halogen bonds, π···π stacking interactions and/or O[sbnd]H···O hydrogen bonds play an important part in the crystal packing for 1 and 2. Their deeply structural analyses revealed that the similar structure features and conformation alteration of 3,5,6-tcpa may be responsible for the cocrystallization phenomenon of 1 and 2. The magnetic measurements indicated the presence of intramolecular weak ferromagnetic coupling with J = 1.02 cm−1 in 2.",Inorganica Chimica Acta
A flame-retardant polyimide interlayer with polysulfide lithium traps and fast redox conversion towards safety and high sulfur utilization Li-S batteries,"© The Royal Society of Chemistry.In recent years and following the progress made in lithium-ion battery technology, substantial efforts have been devoted to developing practical lithium-sulfur (Li-S) batteries for next-generation commercial energy storage devices. The practical application of Li-S batteries is still limited by dramatically reduced capacities, cycling instabilities, and safety issues arising from flammable components. In this study, we designed and fabricated a flame-retardant, multifunctional interlayer which integrated electroconductive networks, lithium polysulfide (LiPS) traps and catalysts to significantly elevate the electrochemical performance and safety of pristine Li-S batteries. The LiPS adsorptive polymer polyimide (PI) constrains polysulfides to the cathode region and effectively suppresses the shuttle effect. Coralloid PI/multiwalled carbon nanotube (MCNT) compounds provide plentiful reaction sites for active materials. The catalytic Ni on the metal skeleton surface notably promotes Li+ diffusion, lowers the redox overpotential and accelerates LiPS conversion, which improves the redox kinetics associated with sulfur-related species and significantly elevates sulfur utilization. At different current densities of 0.2 C and 0.5 C, impressive initial discharge capacities of 1275.3 mA h g-1 and 1190.9 mA h g-1 are attainable respectively, with high capacity retentions of 80.3% and 78.6% over 600 cycles. Besides, the multifunctional interlayer can also act as a flame-retardant layer to promote the safety of Li-S batteries by inhibiting the spread of fire. This study provides a feasible and prospective strategy that adopts a multifunctional interlayer to develop Li-S batteries with higher capacities, longer cycling lives and safer working conditions. This journal is",Nanoscale
Efficient production of hydrogen from H2S via electrolysis using a CoFeS2 catalyst,"© 2022 The Royal Society of ChemistryTransformation of noxious and undesirable industrial waste H2S into hydrogen (H2) via electrolysis will be a game-changing strategy. Herein, we have developed a cost-effective and highly stable nanorod embedded wheat grain CoFeS2 in conjugation with a nitrogen containing carbon framework for pure H2 production from H2S by reduction at the cathode and the sulfide oxidation reaction (SOR) at the anode. The proposed catalyst exhibits the lowest onset potential of 0.23 V vs. RHE to drive H2S electrolysis which is 1.0 V lower than the thermodynamic potential of electrochemical water splitting (1.23 V). Moreover, it demonstrates 97.8% H2 faradaic efficiency with remarkable durability up to 120 h. These outcomes demonstrate a promising future prospective of H2S as a cost-effective H2 source towards a more sustainable economy simultaneously eliminating the environmental pollutant.",Journal of Materials Chemistry A
Enhanced electrochemical performance enabled by ionic-liquid-coated Na3SbS4 electrolyte encapsulated in flexible filtration membrane,"© 2021 Elsevier B.V.Na3SbS4-based solid electrolytes show the merits of a high ionic conductivity and aqueous-processible syntheses. However, Na3SbS4 (NSS) is incompatible with metallic Na and Na alloys. Incorporation of an ionic liquid can solve this issue, but it is hard to coat it on sulfide powders homogeneously in a minimal quantity. Herein, a facile preparation is realized by using a PVDF filtration membrane with submicro-size vertical channels to constrain the flow of the liquid. By this constraint effect, the well mixed BMPTFSI and a NSS aqueous solution are soaked by the vertical channels and inhibited the segregation. Homogeneous BMPTFSI coating layers on NSS particles with a thickness less than 500 nm are encapsulated in the vertical channels after evaporating the water. The coating layers not only improve the physical contact of the NSS particles for enhanced ion transport, but more importantly effectively stabilize the interface between NSS and the metallic Na. The Na3V2(PO4)3||Na half cells with this composite electrolyte demonstrate superior cycling stability and good rate capability. This green method provides a facile way to optimize the interfacial performance for solid state batteries using ionic liquid.",Chemical Engineering Journal
Towards high performance room temperature sodium-sulfur batteries: Strategies to avoid shuttle effect,"© 2021 Elsevier Inc.Room temperature sodium-sulfur battery has high theoretical specific energy and low cost, so it has good application prospect. However, due to the disadvantageous reaction between soluble intermediate polysulfides and sodium anode, the capacity drops sharply, which greatly limits its practical application. In recent years, various strategies have been formulated to address the problem of polysulfides dissolution. This perspective article provides an overview of the research progress on research progress of novel cathode materials, multifunctional host, new electrolyte systems and modified separator/interlayer/anode. The challenge and prospect of the advanced strategies to suppress the polysulfides shuttle for long-life and high-efficiency room temperature sodium-sulfur batteries are proposed.",Journal of Colloid and Interface Science
Atomically Thin Materials for Next-Generation Rechargeable Batteries,"© 2021 American Chemical Society.Atomically thin materials (ATMs) with thicknesses in the atomic scale (typically <5 nm) offer inherent advantages of large specific surface areas, proper crystal lattice distortion, abundant surface dangling bonds, and strong in-plane chemical bonds, making them ideal 2D platforms to construct high-performance electrode materials for rechargeable metal-ion batteries, metal-sulfur batteries, and metal-air batteries. This work reviews the synthesis and electronic property tuning of state-of-the-art ATMs, including graphene and graphene derivatives (GE/GO/rGO), graphitic carbon nitride (g-C3N4), phosphorene, covalent organic frameworks (COFs), layered transition metal dichalcogenides (TMDs), transition metal carbides, carbonitrides, and nitrides (MXenes), transition metal oxides (TMOs), and metal-organic frameworks (MOFs) for constructing next-generation high-energy-density and high-power-density rechargeable batteries to meet the needs of the rapid developments in portable electronics, electric vehicles, and smart electricity grids. We also present our viewpoints on future challenges and opportunities of constructing efficient ATMs for next-generation rechargeable batteries.",Chemical Reviews
High-Performance LiF@C-Coated FeF3·0.33H2O Lithium-Ion Batteries with an Ionic Liquid Electrolyte,"© 2021 The Authors. Published by American Chemical SocietyA new lithium-ion battery cathode material of LiF@C-coated FeF3·0.33H2O of 20 nm primary particles and 200–500 nm secondary particles is synthesized. The redox reaction mechanisms of the new cathode material and the influence of different electrolytes on the electrochemical performance of LiF@C-coated FeF3·0.33H2O are investigated. We show that LiF@C-coated FeF3·0.33H2O using a LiFSI/Pyr1,3 FSI ionic liquid electrolyte exhibits high reversible capacities of 330.2 and 147.6 mAh g–1 at 200 and 3600 mA g–1, respectively, as well as maintains high capacity over cycling. Electrochemical characterization shows that the high performance is attributed to higher electronic conductivity of the coating, continuous compensation of the loss of LiF product through the coating, higher ionic conductivity of both the coating and the electrolyte, and higher stability of the electrolyte.",ACS Omega
Understanding the Oxidation and Reduction Reactions of Sulfur in Rechargeable Aluminum-Sulfur Batteries with Deep Eutectic Solvent and Ionic Liquid Electrolytes,"© 2021 Wiley-VCH GmbHAl-based batteries are promising next-generation rechargeable batteries owing to the abundance of raw materials and their high potential energy density. The Al−S system has attracted considerable attention because of its high energy density and low cost. However, its low discharge voltage plateau (0.6–1.2 V) hampers its practical application. Herein, eight ionic liquids or deep eutectic solvents were studied as electrolyte candidates for an Al−S cell. This was the first study to demonstrate that an Al−S cell based on an AlCl3/acetamide electrolyte (1.3 molar ratio) showed high discharge voltage plateaus (1.65–1.95 V) and a charging cut-off voltage of 2.5 V in Al−S cells. An Al−S cell of 0.33 mAh capacity with the AlCl3/acetamide electrolyte successfully lit up a red LED (forward voltage 1.6–2.0 V) for around 2 h. This work may help in promoting the development of high-performance and low-cost Al−S cells.",ChemSusChem
Structural design and mechanism analysis of hierarchical porous carbon fibers for advanced energy and environmental applications,"© The Royal Society of Chemistry 2021.Hierarchical porous carbon fibers (PCFs) combining the structural and functional features of commercial carbon fibers and porous carbonaceous materials have attracted extensive interest in energy conversion/storage, catalysis, adsorption/separation, sensing and other applications. The structures, morphologies and compositions of PCFs and the incorporation of active materials are considered crucial to boost their performance in the energy and environmental fields. However, for PCFs, as relatively new materials, their synthetic routes and characteristic development are still limited. This review focuses on the structural design and mechanism analysis of PCFs with five major porous structures and their superior application profiles. Firstly, we summarize the primary strategies to access and control the porosities and morphologies of PCFs. Subsequently, the improvement mechanisms of the performance of PCFs in various applications are comprehensively discussed, and emerging strategies to further enhance their properties by utilizing the synergistic effect with heteroatom doping and guest active material hybridization are highlighted. Finally, this review demonstrates the major challenges in the structural design and mechanism exploration of PCFs for different applications and provides an overall perspective for the future development of advanced PCF-based devices.",Journal of Materials Chemistry A
Iron Porphyrin Organic Frameworks Derived Bionic-Tree-Nodule-like Fe7S8with Ultralong Potassium Ion Storage,"© Transition metal sulfides (TMSs) serve as anodes for potassium-ion batteries (PIBs) because of their high conductivity, high capacity, and requirement of cheap raw materials. However, their volume expansion, agglomeration, and crushing often lead to limited cycle life and inferior structural stability. Here, inspired by biological tree nodules, S, N-codoped carbon-coated Fe7S8 particles (Fe7S8@SNC) originated from metalloporphyrins and were rationally designed for PIBs after being vulcanized by a one-pot method. Fe7S8@SNC as an anode delivered a high reversible capacity of 410 mAh g-1 at 50 mA g-1, an extremely long cycle up to 2000 cycles with a capacity of 214 mAh g-1 maintained at 1000 mA g-1, and excellent rate performances (287 mAh g-1 at 500 mA g-1 and 181 mAh g-1 at 2000 mA g-1). Significantly, ex situ TEM can still capture the stable structure of Fe7S8 after 500 cycles. In this unique structure, prominent Fe7S8 particles reduce the mechanical stress and shorten the transport path of K+, alleviating the pulverization during repeated insertion/extraction of K+. The S, N-codoped carbon decoration protects the structural stability and inhibits the agglomeration of internal Fe7S8, alleviates the volume change caused by the K+ reaction, and greatly improves the stability of PIBs. This study provides a new strategy for the realization of TMSs with ultralong cycling stability and lays a foundation for the commercial application of PIBs.",Energy and Fuels
Co-Intercalation Batteries (CoIBs): Role of TiS2 as Electrode for Storing Solvated Na Ions,"© 2022 The Authors. Advanced Energy Materials published by Wiley-VCH GmbH.The co-intercalation of solvent molecules along with Na+ into the crystal lattice of electrode materials is an undesired process in sodium batteries. An exception is the intercalation of ether solvated alkali ions into graphite, a fast and highly reversible process. Here, reversible co-intercalation is shown to also be possible for other layered materials, namely titanium disulfide. Operando X-ray diffraction and dilatometry are used to demonstrate different storage mechanisms for different electrolyte solvents. Diglyme is found to co-intercalate into the TiS2 leading to a change in the voltage profile and an increase in the interlayer spacing (≈150%). This behavior is different compared to other solvents, which expand much less during Na storage (24% for tetrahydrofuran [THF] and for a carbonate mixture). For all solvents, specific capacities (2nd cycle) exceed 250 mAh g−1 whereas THF exhibited the best stability after 100 cycles. The solvent co-intercalation is rationalized by density functional theory and linked to the stability of the solvation shells, which is largest for diglyme. Finally, the TiS2 electrode with diglyme electrolyte is paired with a graphite electrode to realize the first proof-of-concept solvent co-intercalation battery, that is, a battery with two electrodes that both rely on reversible co-intercalation of solvent molecules.",Advanced Energy Materials
Opportunities of Flexible and Portable Electrochemical Devices for Energy Storage: Expanding the Spotlight onto Semi-solid/Solid Electrolytes,"© 2022 American Chemical Society.The ever-increasing demand for flexible and portable electronics has stimulated research and development in building advanced electrochemical energy devices which are lightweight, ultrathin, small in size, bendable, foldable, knittable, wearable, and/or stretchable. In such flexible and portable devices, semi-solid/solid electrolytes besides anodes and cathodes are the necessary components determining the energy/power performances. By serving as the ion transport channels, such semi-solid/solid electrolytes may be beneficial to resolving the issues of leakage, electrode corrosion, and metal electrode dendrite growth. In this paper, the fundamentals of semi-solid/solid electrolytes (e.g., chemical composition, ionic conductivity, electrochemical window, mechanical strength, thermal stability, and other attractive features), the electrode-electrolyte interfacial properties, and their relationships with the performance of various energy devices (e.g., supercapacitors, secondary ion batteries, metal-sulfur batteries, and metal-air batteries) are comprehensively reviewed in terms of materials synthesis and/or characterization, functional mechanisms, and device assembling for performance validation. The most recent advancements in improving the performance of electrochemical energy devices are summarized with focuses on analyzing the existing technical challenges (e.g., solid electrolyte interphase formation, metal electrode dendrite growth, polysulfide shuttle issue, electrolyte instability in half-open battery structure) and the strategies for overcoming these challenges through modification of semi-solid/solid electrolyte materials. Several possible directions for future research and development are proposed for going beyond existing technological bottlenecks and achieving desirable flexible and portable electrochemical energy devices to fulfill their practical applications. It is expected that this review may provide the readers with a comprehensive cross-technology understanding of the semi-solid/solid electrolytes for facilitating their current and future researches on the flexible and portable electrochemical energy devices.",Chemical Reviews
A smelting-rolling strategy for ZnIn bulk phase alloy anodes,"© 2022 The Royal Society of Chemistry.Reversibility and stability are considered as the key indicators for Zn metal anodes in aqueous Zn-ion batteries, yet they are severely hindered by uncontrolled Zn stripping/plating and side reactions. Herein, we fabricate a bulk phase ZnIn alloy anode containing trace indium by a typical smelting-rolling process. A uniformly dispersed bulk phase of the whole Zn anode is constructed rather than only a protective layer on the surface. The Zn deposition can be regarded as instantaneous nucleation due to the adsorption of the evenly dispersed indium, and formation of the exclusion zone for further nucleation can be prevented at the same time. Owing to the bulk phase structure of ZnIn alloy, the indium not only plays a crucial role in Zn deposition, but also improves the Zn stripping. Consequently, the as-designed ZnIn alloy anode can sustain stable Zn stripping/plating for over 2500 h at 4.4 mA cm−2 with nearly 6 times smaller voltage hysteresis than that of pure Zn. Moreover, it enables a substantially stable ZnIn//NH4V4O10 battery with 96.44% capacity retention after 1000 cycles at 5 A g−1. This method of regulating the Zn nucleation by preparing a Zn-based alloy provides a potential solution to the critical problem of Zn dendrite growth and by-product generation fundamentally.",Chemical Science
3D Sodiophilic Ti3C2MXene@g-C3N4Hetero-Interphase Raises the Stability of Sodium Metal Anodes,"© Owing to several advantages of metallic sodium (Na), such as a relatively high theoretical capacity, low redox potential, wide availability, and low cost, Na metal batteries are being extensively studied, which are expected to play a major role in the fields of electric vehicles and grid-scale energy storage. Although considerable efforts have been devoted to utilizing MXene-based materials for suppressing Na dendrites, achieving a stable cycling of Na metal anodes remains extremely challenging due to, for example, the low Coulombic efficiency (CE) caused by the severe side reactions. Herein, a g-C3N4 layer was attached in situ on the Ti3C2 MXene surface, inducing a surface state reconstruction and thus forming a stable hetero-interphase with excellent sodiophilicity between the MXene and g-C3N4 to inhibit side reactions and guide uniform Na ion flux. The 3D construction can not only lower the local current density to facilitate uniform Na plating/stripping but also mitigate volume change to stabilize the electrolyte/electrode interphase. Thus, the 3D Ti3C2 MXene@g-C3N4 nanocomposite enables much enhanced average CEs (99.9% at 1 mA h cm-2, 0.5 mA cm-2) in asymmetric half cells, long-term stability (up to 700 h) for symmetric cells, and stable cycling (up to 800 cycles at 2 C), together with outstanding rate capability (up to 20 C), of full cells. The present study demonstrates an approach in developing practically high performance for Na metal anodes.",ACS Nano
Aliovalent doping engineering enables multiple modulations of FeS2 anodes to achieve fast and durable sodium storage,"© 2022 The Royal Society of Chemistry.Metal sulfide anodes have trigged extensive academic progress in high-performance sodium-ion batteries (SIBs). However, their poor electronic conductivity and slack diffusion kinetics severely hinder their practical application. Herein, an efficient strategy to overcome the above-mentioned issues via heteroatom doping is proposed. As a demonstration, phosphorus-doped FeS2 nano-spindles encapsulated by a carbon layer (P-FeS2@C) are produced and investigated as an anode material for SIBs. As expected, the as-designed P-FeS2@C electrode presents a remarkably high specific capacity (624.4 mA h g−1 at 1.0 A g−1 after 100 cycles), admirable rate performance (401.2 mA h g−1 at 10.0 A g−1), and impressive cycling stability (285.4 mA h g−1 at 20.0 A g−1 over 4000 cycles). Furthermore, reaction kinetic analysis shows that the P-FeS2@C anode presents a high capacitive contribution ratio and large diffusion coefficient of Na+ during the sodium storage process compared with the undoped FeS2@C. Simultaneously, density functional theory validates that P doping ameliorates the electronic structure of FeS2 and induces the formation of a local built-in electric field around the doping sites, reducing the diffusion energy carriers of Na+ and accelerating the charge transport.",Journal of Materials Chemistry A
Trimodal hierarchical porous carbon nanorods enable high-performance Na-Se batteries,"© 2022 The Royal Society of Chemistry.Technical bottlenecks of polyselenide shuttling and material volume variation significantly hamper the development of emerging sodium-selenium (Na-Se) batteries. The nanopore structure of substrate materials is demonstrated to play a vital role in stabilizing Se cathodes and approaching superior Na-ion storage properties. Herein, an ideal nanorod-like trimodal hierarchical porous carbon (THPC) host is fabricated through a facile one-step carbonization method for advanced Na-Se batteries. The THPC possesses a trimodal nanopore structure encompassing micropores, mesopores, and macropores, and functions as a good accommodator of Se molecules, a reservoir of polyselenide intermediates, a buffer for volume expansion of Se species during sodiation, and a promoter for electron/ion transfer in the electrochemical process. As a result, Na-Se batteries assembled with the Se-THPC composite cathode realize high utilization of Se, fast redox kinetics, and excellent cyclability. Furthermore, the Na-ion storage mechanism of the well-designed Se-THPC composite is profoundly revealed by in situ visual characterization techniques.",Chemical Science
Rational Design of an Artificial SEI: Alloy/Solid Electrolyte Hybrid Layer for a Highly Reversible Na and K Metal Anode,"© 2022 American Chemical Society.The practical application of a Na/K-metallic anode is intrinsically hindered by the poor cycle life and safety issues due to the unstable electrode/electrolyte interface and uncontrolled dendrite growth during cycling. Herein, we solve these issues through an in situ reaction of an oxyhalogenide (BiOCl) and Na to construct an artificial solid electrolyte interphase (SEI) layer consisting of an alloy (Na3Bi) and a solid electrolyte (Na3OCl) on the surface of the Na anode. As demonstrated by theoretical and experimental results, such an artificial SEI layer combines the synergistic properties of high ionic conductivity, electronic insulation, and interfacial stability, leading to uniform dendrite-free Na deposition beneath the hybrid SEI layer. The protected Na anode presents a low voltage polarization of 30 mV, achieving an extended cycling life of 700 h at 1 mA cm-2 in the carbonate-based electrolyte. The full cell based on the Na3V2(PO4)3 cathode and hybrid SEI-protected Na anode shows long-term stability. When this strategy is applied to a K metal anode, the protected K anode also reaches a cycling life of over 4000 h at 0.5 mA cm-2 with a low voltage polarization of 100 mV. Our work provides an important insight into the design principles of a stable artificial SEI layer for high-energy-density metal batteries.",ACS Nano
Electrodeposited amorphous nickel–iron phosphide and sulfide derived films for electrocatalytic oxygen evolution,"© 2022 Hydrogen Energy Publications LLCThe preparation of inexpensive and efficient electrocatalysts for oxygen evolution reaction (OER) is crucial in the widespread application of water electrolyzers. A simple one-step aqueous electrodeposition method is utilized to prepare amorphous nickel-iron sulfide (Ni–Fe–S) and phosphide (Ni–Fe–P) films on Ni foam. The deposited films are highly porous, and can convert to active electrocatalysts for OER. In 1 M KOH, the Ni–Fe–S shows the highest OER activity, and requires only 230 mV overpotential to reach 0.05 A cm−2 OER current densities. The Fe–Ni–S also sustains the 30 h 0.05 A cm−2 galvanostatic OER test. Ex-situ characterizations show that sulfur in the Fe–Ni–S is oxidized and leached into the solution during OER, and that (oxy)hydroxide layer is formed at the surface. The adsorption energy of the hydroxyl group, an OER intermediate, is tuned by the electron interaction between the Ni and Fe, and the Ni–Fe–S exhibits the optimum hydroxyl group adsorption energy and the most facile OER kinetics. Also, higher intrinsic OER activity is observed for the electrodeposited amorphous nickel phosphide-derived film than the amorphous nickel sulfide-derived film.",International Journal of Hydrogen Energy
Recent advances in NASICON-type oxide electrolytes for solid-state sodium-ion rechargeable batteries,"© 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.Solid-state batteries have shown the potential to resolve the safety and durability issues associated with traditional liquid electrolyte-based batteries. This article reviews the current developments of NASICON-type solid electrolytes for Na-ion solid-state batteries. These ceramic-based oxides possess a 3D open-framework structure allowing for the fast diffusion of large sodium ions. To date, the conductivity value as high as ~ 5 mS·cm−1 at 25 °C is reported for these materials, which needs to be further improved. The requirement of high-temperature sintering (> 1200 °C), anisotropic thermal expansion, impurity phase formation, and large interfacial impedance are other challenges of NASICON-type electrolytes. This article summarizes various fundamental aspects governing the sodium-ion conduction in these oxides. Particular emphasis is given to the strategies employed in recent investigations to improve the properties and alleviate the associated issues in designing stable solid-state sodium-ion rechargeable batteries. This will also establish the groundwork for future research in these materials. Graphical Abstract: [Figure not available: see fulltext.]",Ionics
Binary Metal Single Atom Electrocatalysts with Synergistic Catalytic Activity toward High-Rate and High Areal-Capacity Lithium–Sulfur Batteries,"© 2022 Wiley-VCH GmbH.Lithium–sulfur (Li–S) batteries with high theoretical energy density have been long considered as an alternative energy storage device to lithium-ion batteries. Nevertheless, the polysulfide shuttle effects trigger fast capacity decay and short battery lifespan, severely hampering their practical utilizations. Herein, an efficient electrocatalyst comprising of nitrogen (N)-coordinated binary metal single atoms (SAs) implanted within a hierarchical porous carbon skeleton (Fe/Co-N-HPC) is constructed to trap and catalyze polysulfides conversion through a separator coating strategy. It is demonstrated that the introduction of Co atom can enrich the electron number of Fe active center, thereby realizing the distinct synergistic catalytic effect of binary metal SAs and improving the bidirectional catalysis of Li–S redox reaction. As a result, Li–S batteries with the Fe/Co-N-HPC-modified separator exhibit outstanding rate capability (740 mAh g−1 at 5.0 C), and superior long-term cyclic stability (694 mAh g−1 after 600 cycles at 1.0 C). Increasing the sulfur loading to 4.8 mg cm−2, a remarkable areal capacity of 6.13 mAh cm−2 is achieved. Furthermore, in situ X-ray diffraction and theoretical simulation results verify the catalysis mechanism of binary metal SAs by changing the rate-determining steps, providing new directions for constructing high-performance Li–S batteries.",Advanced Functional Materials
Rechargeable Batteries for Grid Scale Energy Storage,"© Ever-increasing global energy consumption has driven the development of renewable energy technologies to reduce greenhouse gas emissions and air pollution. Battery energy storage systems (BESS) with high electrochemical performance are critical for enabling renewable yet intermittent sources of energy such as solar and wind. In recent years, numerous new battery technologies have been achieved and showed great potential for grid scale energy storage (GSES) applications. However, their practical applications have been greatly impeded due to the gap between the breakthroughs achieved in research laboratories and the industrial applications. In addition, various complex applications call for different battery performances. Matching of diverse batteries to various applications is required to promote practical energy storage research achievement. This review provides in-depth discussion and comprehensive consideration in the battery research field for GSES. The overall requirements of battery technologies for practical applications with key parameters are systematically analyzed by generating standards and measures for GSES. We also discuss recent progress and existing challenges for some representative battery technologies with great promise for GSES, including metal-ion batteries, lead-acid batteries, molten-salt batteries, alkaline batteries, redox-flow batteries, metal-air batteries, and hydrogen-gas batteries. Moreover, we emphasize the importance of bringing emerging battery technologies from academia to industry. Our perspectives on the future development of batteries for GSES applications are provided.",Chemical Reviews
Efficient conversion of H2S into mercaptan alcohol by tertiary-amine functionalized ionic liquids,"© 2022 The Chemical Industry and Engineering Society of China, and Chemical Industry Press Co., LtdThe resource utilization of hydrogen sulfide (H2S) is of great significance in natural gas chemical industry. Described herein have developed a novel method mediated in tertiary amine-functionalized ionic liquids (ILs) to convert H2S into mercaptan alcohols with enols. The effect of ILs, substrate scope, and regeneration experiments have been investigated. It is found that the conversion of 3-methyl-2-buten-1-ol by H2S can reach 52% with a 50% (mol) catalyst loading of bis(2-dimethylaminoethyl) ether methoxyacetate within 12 h at 90 °C. The reaction mechanism was speculated based on theoretical calculation. Besides, a plausible reaction–separation-integrated strategy was further proposed. This work reveals an effective insight into the capture and catalytic conversion of H2S to high valuable mercaptan alcohol, which makes the utilization method of H2S resource universal and has the potentiality for industrial application.",Chinese Journal of Chemical Engineering
