Design of Photoactive Covalent Organic Frameworks as Heterogeneous Catalyst for Preparation of Thiophosphinates from Phosphine Oxides and Thiols,"© 2022 Wiley-VCH GmbH.Two new covalent organic frameworks (COFs) were synthesized from 4,4′,4′′,4′′′-(pyrene-1,3,6,8-tetrayl)tetraaniline and 2,5-dimethoxyterephthalaldehyde (Py-DMTA-COF) or 2′,5′-dimethoxy-[1,1′:4′,1′′-terphenyl]-4,4′′-dicarbaldehyde (Py-DMTPDA-COF) under solvothermal conditions. These two COFs were further facilely developed as efficient photocatalytic platforms for the synthesis of thiophosphinates. Py-DMTA-COF exhibited better photocatalytic activity, broad substrate applicability, and excellent recycling capacity for the preparation of thiophosphinates from P(O)H compounds and thiols compared to Py-DMTPDA-COF. This methodology was further extended to the seamless gram-scale production of target phosphorothioate derivatives. The results demonstrate that COFs can provide a robust platform for developing metal-free, base-free, highly efficient, and reusable heterogeneous photocatalysts for organic transformations.",Chemistry - A European Journal
Accelerating hydrazine-assisted hydrogen production kinetics with Mn dopant modulated CoS2 nanowire arrays,"© 2022 The Royal Society of ChemistryElectrochemical H2 production from water splitting is an environmentally sustainable technique but remains a great challenge due to the sluggish anodic oxygen evolution reaction (OER). Replacing the OER with the thermodynamically more favorable electrocatalytic oxidation process is an effective strategy for highly efficient H2 generation. Herein, Mn-doped CoS2 has predicted an excellent bifunctional electrocatalyst for the hydrogen evolution reaction (HER) and the hydrazine oxidation reaction (HzOR). With the introduction of Mn, the Gibbs free energy of the adsorbed H* and the potential rate-limiting step (the dehydrogenation of *NH2NH2 to *NHNH2) for the HzOR process of the catalyst can be significantly reduced. As expected, the Mn-CoS2 catalyst exhibited excellent catalytic activity and robust long-term stability for the HER and HzOR. In detail, the Mn-CoS2 catalyst only acquired potentials of 46 and 77 mV versus the reversible hydrogen electrode for achieving a current density of 10 mA cm−2 for the cathodic HER and anodic HzOR, respectively. In addition, the Mn-CoS2 electrode only needs a cell voltage of 447 mV to output 200 mA cm−2 in the overall hydrazine splitting system as well as exhibits a robust long-term H2 production. This work provides theoretical guidance for the design of advanced bifunctional electrocatalysts and promotes high efficiency and energy-saving H2 production technology.",Inorganic Chemistry Frontiers
Co/Fe3O4 nanoparticles embedded in N-doped hierarchical porous carbon derived from zeolitic imidazolate frameworks as efficient oxygen reduction electrocatalysts for zinc-air battery-based desalination,"© 2022 The Royal Society of Chemistry.Zinc-air battery-based desalination (ZABD) is a potential solution to effectively desalinate brackish water and supply energy simultaneously, which requires catalysts with high and durable electrocatalytic activity for the oxygen reduction reaction (ORR) on the cathode of zinc-air batteries. Herein, a N-doped hierarchically porous carbon material encapsulating Co/Fe3O4 nanoparticles was successfully prepared using zeolitic imidazolate framework-8 (ZIF-8) as the precursor. Due to the integration of large specific surface area, hierarchically porous structure, and Co/Fe3O4 nanoparticles, the Co/Fe3O4@ZIF-8C catalyst exhibits a limiting current density of 5.93 mA cm−2 and a half-wave potential of 0.83 V, which is comparable to that of commercial platinum/carbon (Pt/C). It also presents outstanding durability and methanol endurance, superior to the Pt/C catalyst. More importantly, Co/Fe3O4@ZIF-8C achieved the dual functions of a fast salt removal rate (32.9 μg cm−2 min−1) and high energy output (91.6 KJ mol−1) when employed as the cathode catalyst of ZABD, which can process brine of 3000 ppm to a drinking water level of 128 ppm. The employment of Co/Fe3O4@ZIF-8C enables ZABD to possess stable batch cyclability and durable desalination performance. This is the first time that a non-noble metal catalyst has been applied in ZABD, realizing an outstanding desalination performance comparable to that of commercial Pt/C. Accordingly, the high-efficiency and low-cost ORR catalytic material provided by this work has significant application prospects in seawater desalination and metal-air discharge batteries.",Journal of Materials Chemistry A
Electrocatalytic water oxidation performance in an extended porous organic framework with a covalent alliance of distinct Ru sites,"© 2022 The Royal Society of ChemistryThe rational synthesis of durable, earth-abundant efficient electrocatalysts for the oxygen evolution reaction (OER) from water is one of the most important routes for storing renewable energy and minimizing fossil fuel combustion. The prime hurdles for effectively utilizing commercial RuO2 as (OER) electrocatalysts are its very low stability, catalyst deactivation, and high cost. In this work, we explored a Ru-integrated porous organic polymer (Ru@Bpy-POP) by a facile one-pot Friedel-Crafts alkylation strategy between redox-active (Ru(demob)3Cl2) and a carbazole unit, which is composed of unique features including an extended framework unit, isolated active sites, and tunable electrode kinetics. Ru@Bpy-POP can serve as a bridge between a Metal-Organic Framework (MOF) and POP-based catalytic systems with a balanced combination of covalent bonds (structural stability) and open metal sites (single site catalysis). Ru@Bpy-POP, deposited on a three-dimensional nickel foam electrode support, exhibits a promising electrocatalytic OER activity with an ultra-low ruthenium loading compared to a benchmark RuO2 catalyst, providing an overpotential of about 270 mV to reach 10 mA cm−2 in an alkaline medium. Moreover, a high current density of 248 mA cm−2 was achieved for the Ru@Bpy-POP catalyst at only 1.6 V (vs. RHE), which is much higher than 91 mA cm−2 for commercial RuO2. The robust, albeit highly conjugated, POP framework not only triggered facile electro-kinetics but also suppressed aggregation and metallic corrosion during electrolysis. In particular, the benefits of covalent integration of distinct Ru sites into the framework can modulate intermediate adsorption and charge density, which contributes to its exceptional OER activity. All of the critical steps involved in OER are complemented by Density Functional Theory (DFT) calculations, which suggest that electrocatalytic water oxidation proceeds from a closed-shell configuration to open-shell electronic configurations with high-spin states. These open-shell configurations are more stable than their closed-shell counterparts by 1 eV, improving the overall catalytic activity.",Nanoscale
Systematically theoretical investigation the effect of nitrogen and iron-doped graphdiyne on the oxygen reduction reaction mechanism in proton exchange membrane fuel cells,"© 2022 Hydrogen Energy Publications LLCDeveloping economical electrocatalysts as alternatives to platinum for oxygen reduction reaction (ORR) to develop the applications of green energy devices like proton exchange membrane fuel cells (PEMFCs) is of paramount importance. In the current study, a different ratio of nitrogen-doped graphdiyne (GDY) with Fe single-site is reported to be more cost-effective and efficient for PEMFCs. The current study also demonstrates the design principle to improve the ORR activity associated with catalysts using Fe single-site with a greater Fe charge, which is controlled through the coordinated structure of the active center. Based on the simulation results, the formation of N2-doped GDY and N2-doepd Fe-GDY are more lucrative compared to the formation of Nx-doped GDY (x > 2) in terms of energy. O2 molecules have a direct dissociation on the N2-doepd Fe-GDY via Eley-Rideal (ER) mechanism, which involves the formation of H2O by reacting with H+ from the electrolyte. Moreover, N2-doepd Fe-GDY exhibits better performance as an ORR catalyst in an acidic medium because of its low overpotential of 0.488 V. However, N2-doped GDY follows the OOH∗ formation pathway, showing a higher overpotential for ORR. Furthermore, in the structure under study, the thermodynamic favorability of ORR is observed since the reaction energies calculated at each reaction step are exothermic and the energy profile of all reaction steps are downhill. The results of the current work provide new insights into the construction of extremely efficient heterogeneous catalysts in electrochemical energy technologies.",International Journal of Hydrogen Energy
Controlled synthesis of NiCo2O4@Ni-MOF on Ni foam as efficient electrocatalyst for urea oxidation reaction and oxygen evolution reaction,"© 2022 Hydrogen Energy Publications LLCHeterostructured materials with special interfaces and features give a unique character for much electrocatalytic process. In this work, the introduction of exogenous modifier Ni-MOF improved the reaction kinetics and morphology of the NiCo2O4@Ni-MOF/NF catalyst. As-obtained NiCo2O4@Ni-MOF/NF has excellent oxygen evolution reaction (OER) performance and urea oxidation reaction (UOR) performance. The catalyst need overpotential of 340 mV at a current density of 100 mA cm−2 for OER and a potential of 1.31 V at the same current density for UOR. The Tafel slopes of NiCo2O4@Ni-MOF/NF is 38.34 and 15.33 mV dec−1 for OER and UOR respectively, which is more superior than 78.58 and 66.73 mV dec−1 of NiCo2O4/NF. The nanosheets microstructure is beneficial to the adsorption and transport of electrolyte and the presence of a large number of mesoporous channels can also accelerate gas release, and then improves activity of the catalyst. Density functional theory calculation demonstrate that NiCo2O4 plays a role in absorbing water, while the existence of in situ generated NiOOH can promote the electron transfer efficiency. It is synergies of NiCo2O4 and in situ generated NiOOH that enhance the decomposition of water on the surface of the NiCo2O4@Ni-MOF/NF. This investigation provides a new strategy for the application of spinel oxide and MOF materials.",International Journal of Hydrogen Energy
One-pot synthesis of nanosized MnO incorporated into N-doped carbon nanosheets for high performance lithium storage,"© 2022 Elsevier B.V.As potential anode materials for lithium-ion batteries, transition metal oxides have been extensively investigated due to their high theoretical capacity. Nevertheless, how to address rapid capacity degradation and improve rate capability is still a big challenge. Herein, nanosized MnO incorporated into N-doped carbon nanosheets (MnO/NCN) was rationally designed by a facile one-pot salt-templated synthesis method. The nanosized MnO particles (around 20 nm) were powerfully anchored on the ultrathin N-doped carbon nanosheets to build a high-efficiency electrons/ions hybrid conductive framework. In addition, based on the stable interfacial interaction between MnO and N-doped carbon nanosheets, the MnO/NCN hybrid exhibits great structural stability, thus delivering high reversible lithium storage capacity (719 mA h g−1 at 0.1 A g−1) and superior stability (497 mA h g−1 at 1 A g−1 over 1000 cycles). Besides, the assembled lithium-ion capacitor with MnO/NCN anode exhibits excellent energy-power characteristics (142 W h kg−1 at 412 W kg−1). Such impressive lithium storage performance demonstrates that the MnO/NCN electrode is promising for large-scale energy storage devices.",Journal of Alloys and Compounds
Promoting polysulfide redox kinetics by tuning the non-metallic p-band of Mo-based compounds,"© 2022 The Royal Society of Chemistry.In spite of their high energy density, the application of Li-S batteries is still held back by the sluggish sulfur redox kinetics. Herein, we load a series of Mo-based compounds (i.e., MoO2, MoS2, MoN and MoP) on mesoporous carbon nanosheets to modify the separator of Li-S batteries, and systematically study the kinetic behaviors of polysulfides on these separators. We demonstrate that the battery using the MoP-modified separator exhibits the best electrochemical performance because of the narrower energy gap between the metal 3d- and anion 2p-band centers than other compounds. Both experiments and calculations confirm that the narrow energy gap can efficiently lower the decomposition barriers of Li2S. Accordingly, the battery with the MoP-modified separator exhibits a high rate and long life. In particular, owing to the improved kinetics, this battery can be cycled at −40 °C with a high capacity (391.0 mA h g−1) and a promising stability (capacity retention of 89.6% over 100 cycles).",Journal of Materials Chemistry A
Reticular Nanoscience: Bottom-Up Assembly Nanotechnology,"© 2022 American Chemical Society. All rights reserved.The chemistry of metal-organic and covalent organic frameworks (MOFs and COFs) is perhaps the most diverse and inclusive among the chemical sciences, and yet it can be radically expanded by blending it with nanotechnology. The result is reticular nanoscience, an area of reticular chemistry that has an immense potential in virtually any technological field. In this perspective, we explore the extension of such an interdisciplinary reach by surveying the explored and unexplored possibilities that framework nanoparticles can offer. We localize these unique nanosized reticular materials at the juncture between the molecular and the macroscopic worlds, and describe the resulting synthetic and analytical chemistry, which is fundamentally different from conventional frameworks. Such differences are mirrored in the properties that reticular nanoparticles exhibit, which we described while referring to the present state-of-the-art and future promising applications in medicine, catalysis, energy-related applications, and sensors. Finally, the bottom-up approach of reticular nanoscience, inspired by nature, is brought to its full extension by introducing the concept of augmented reticular chemistry. Its approach departs from a single-particle scale to reach higher mesoscopic and even macroscopic dimensions, where framework nanoparticles become building units themselves and the resulting supermaterials approach new levels of sophistication of structures and properties.",Journal of the American Chemical Society
Amino induced high-loading atomically dispersed Co sites on N-doped hollow carbon for efficient CO2 transformation,"© 2022 The Royal Society of ChemistryHerein, a novel strategy has been proposed to design a hollow structure via post-modified N sites coordinating to metal species. As a result, an atomically dispersed Co site catalyst with high loading has been obtained and has shown superb performance in CO2 cycloaddition to ethylene carbonate. This novel avenue can be extended to other atomically dispersed metal catalysts with high loading.",Chemical Communications
Conductive Metal/Covalent Organic Frameworks for CO2 Electroreduction,"© 2022 fjirsm CAS FuzhouPorous crystalline metal-organic frameworks (MOFs) and covalent organic frameworks (COFs) are promising platforms for electrocatalytic reduction of CO2 (CO2RR) due to their large CO2 adsorption uptakes and periodically arranged single active sites. However, the applications in CO2RR of the traditional MOFs and COFs are greatly limited by their low electron conductivity. In recent years, numerous types of MOFs and COFs with high intrinsic conductivity have been rationally designed and successfully constructed, and some of them have been applied in CO2RR. In this review, the applications of conductive MOFs and COFs in CO2RR have been summarized. The conductive MOFs and COFs can be categorized according to the methods, in which the conductivity is enhanced, such as constructing fully π-conjugated backbones, donor-acceptor heterojunction, enhancing the π-π stacking interactions between organic moieties and/or the introduction of guest molecules.",Jiegou Huaxue
Recent Advances in the Low-Temperature Chemical Vapor Deposition Growth of Graphene,"© 2022, Korean Vacuum Society. All rights reserved.Since the realization of the prospect of synthesizing graphene via mechanical exfoliation, graphene has garnered considerable attention owing to its remarkable chemical, electrical, material, and various other properties, which makes it an ideal contender for electronic and optoelectronic applications. Many top-down and bottom-up strategies have been researched to fabricate graphene films, notably chemical vapor deposition (CVD), which has been proven to deliver large-area, high-quality graphene films with the additional advantage of being economical. However, graphene production utilizing gaseous predecessors, such as methane, typically requires high temperatures, which increases the production cost due to the high thermal budget. Recently, the prospect of employing low-temperature conditions for graphene growth has been explored, using various hydrocarbon precursors and alternative energy sources. This review discusses the low-temperature CVD growth of graphene and recent improvements in this area with a brief introduction to applications based on these graphene specimens.",Applied Science and Convergence Technology
Approaches to Combat the Polysulfide Shuttle Phenomenon in Li–S Battery Technology,"© 2022 by the authors. Licensee MDPI, Basel, Switzerland.Lithium–sulfur battery (LSB) technology has tremendous prospects to substitute lithium-ion battery (LIB) technology due to its high energy density. However, the escaping of polysulfide intermediates (produced during the redox reaction process) from the cathode structure is the primary reason for rapid capacity fading. Suppressing the polysulfide shuttle (PSS) is a viable solution for this technology to move closer to commercialization and supersede the established LIB technology. In this review, we have analyzed the challenges faced by LSBs and outlined current methods and materials used to address these problems. We conclude that in order to further pioneer LSBs, it is necessary to address these essential features of the sulfur cathode: superior electrical conductivity to ensure faster redox reaction kinetics and high discharge capacity, high pore volume of the cathode host to maximize sulfur loading/utilization, and polar PSS-resistive materials to anchor and suppress the migration of polysulfides, which can be developed with the use of nanofabrication and combinations of the PSS-suppressive qualities of each component. With these factors addressed, our world will be able to forge ahead with the development of LSBs on a larger scale—for the efficiency of energy systems in technology advancement and potential benefits to outweigh the costs and performance decay.",Batteries
Review - Recent Advances in the Development of Porous Carbon-Based Electrocatalysts for Water-Splitting Reaction,"© 2022 The Electrochemical Society (""ECS""). Published on behalf of ECS by IOP Publishing Limited.The porous carbon-based materials (PCMs) have recently been attracted to many applications, specifically energy conversion and storage devices, due to their excellent electrocatalytic activities and abundant nature. The PCMs possess fascinating properties, including unique porosity, low cost, higher conductivity, fast mass transport for easy access of analytes and durability. Here, we have highlighted the different forms of PCMs, such as nanoporous, mesoporous, graphene, metal, and metal oxides based carbon composites for water-splitting reactions and their significance in important energy storage devices (metal-air batteries and fuel cells). This review is mainly focused on the various approaches for the preparation of porous carbon-based materials over the last ten years and the fabricated materials that could be applied in large-scale practical energy-related applications. In addition, we summarize the most promising strategies for the development of morphological structural based electrocatalysts to enhance their electrocatalytic performances for both OER and HER activities are discussed.",Journal of the Electrochemical Society
"Three dimensional self-supporting Co, N, S co-doped porous carbon derived from paulownia wood for Li-O2 batteries 锂-氧气电池用泡桐木衍生三维自支撑Co、N、S共掺杂多孔炭","© 2022, Editorial Board of CIESC Journal. All right reserved.Lithium-oxygen (Li-O2) batteries are considered as the most promising new generation energy storage devices because of their high theoretical energy density and environmental friendliness. However, large overpotential, low practical energy density and poor cycle life are the huge obstacles to their practical application. Since the insoluble and insulating discharge products (Li2O2) gradually form on the surface or in the pores of cathode during the discharging process, these products will block the diffusion channel of O2/electrolyte and cover the catalytic active sites. In addition, the sluggish kinetics of oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) require noble-metal-based materials as catalyst to reduce the overpotential and achieve high electrochemcial efficiency. However, high cost and scarcity of the noble-metal catalysts hinder their large scale applications. Development of economically viable and highly efficient noble-metal-free electrocatalysts is extremely urgent, especially for heteroatom-doped carbons as the most promising candidates. In this paper, a novel Co, N and S co-doped three-dimensional self-standing porous carbon (wd-NSC) was prepared as cathode for Li-O2 battery using melamine and thiourea as nitrogen and sulfur sources via one-step pyrolysis of paulownia wood in NaCl/CoCl2 mixed molten salt medium. X-ray diffraction (XRD) and scanning electron microscopy (SEM) results found that the wd-NSC inherited the original vertical channel structure of paulownia wood, and formed porous carbon fiber network on the surface and inside the channels of wd-NSC. Transmission electron microscopy (TEM) and X-ray photoelectron spectroscopy (XPS) confirmed that N and S were successfully doped into the C skeleton, while Co might exist in the form of single atom or clusters. Nitrogen adsorption/desorption isotherms showed that the wd-NSC possess hierarchical porous structure with pore sizes ranging from micropore to macropore. Raman spectra certified that the introduction of S increased the defect degree of wd-NSC. At a current density of 0.05mA/cm2, the discharge specific capacity of wd-NSC reached to 12.83mA·h/cm2, and exhibited a good rate capability and cycling stability (at a current density of 0.1mA/cm2 and a limited capacity of 0.5mA·h/cm2, the cell can maintain 125 cycles). The excellent electrochemical performance of wd-NSC in the Li-O2 battery could be attributed to the synergistic effect of three-dimensional hierarchical porous structure and Co, N, S heteroatoms co-doping. The above results demonstrated that this study provided a promising strategy to produce efficiency and low-cost cathodes for practical application in Li-O2 batteries.",Huagong Jinzhan/Chemical Industry and Engineering Progress
Self-sacrifice MOFs for heterogeneous catalysis: Synthesis mechanisms and future perspectives,"© 2022This review depicts the exposure of self-sacrifice MOF, their structure, synthesis as well as potential application from a prodigious angle. We elaborated critically each of the self-sacrifice MOF with its worthy application, which based on shrewd design strategies and has been investigated by novel scientist for domain of self-sacrifice MOF. In this review, we recapitulate about recent advancement and development in self-sacrifice MOF and their synthesis as well as modification towards different catalysis applications. This review elucidated structure-application study of functioning of self-sacrificing MOFs template, along with their pictorial information of schematic illustrations of their cogent mechanistic catalytic path.",Materials Today
Ultrapermeable 2D-channeled graphene-wrapped zeolite molecular sieving membranes for hydrogen separation,"Copyright © 2022 The Authors,The efficient separation of hydrogen from methane and light hydrocarbons for clean energy applications remains a technical challenge in membrane science. To address this issue, we prepared a graphene-wrapped MFI (G-MFI) molecular-sieving membrane for the ultrafast separation of hydrogen from methane at a permeability reaching 5.8 × 106 barrers at a single gas selectivity of 245 and a mixed gas selectivity of 50. Our results set an upper bound for hydrogen separation. Efficient molecular sieving comes from the subnanoscale interfacial space between graphene and zeolite crystal faces according to molecular dynamic simulations. The hierarchical pore structure of the G-MFI membrane enabled rapid permeability, indicating a promising route for the ultrafast separation of hydrogen/methane and carbon dioxide/methane in view of energy-efficient industrial gas separation.",Science Advances
Interfacial engineering of carbon-based materials for efficient electrocatalysis: Recent advances and future,"© 2022Carbon-based materials are widely studied for their unique advantages in electrocatalysis. Despite significant progress, the precise interface construction and mechanism exploration of carbon-based materials in the field of electrocatalysis is still in the early stages. Recently, our group and other peers demonstrated that by introducing heterogeneous components into carbon-based materials, and the forming of specific interfaces will serve as active sites or major reaction sites for electrochemical reactions (OER, HER, ORR, CO2RR, NRR, etc.). Modulating the catalyst interface environment and chemical adsorption behavior through interface engineering is an effective strategy to improve the catalytic activity. This review summarizes the latest progress in the field of carbon-based electrocatalyst in a timely and comprehensive manner, including the classification of carbon-based materials and the interface problems involved, as well as the preparation methods of carbon-based materials in recent years. The interface engineering strategies of carbon-based materials, the structure-activity relationship between interface structure and performance, as well as the potential applications of carbon-based materials in heterogeneous catalytic reactions and energy conversion are discussed in detail. Finally, we outline the current challenges and identify the opportunities facing this emerging sector.",EnergyChem
Aqueous Zn-based rechargeable batteries: Recent progress and future perspectives,"© 2021 The Authors. InfoMat published by UESTC and John Wiley & Sons Australia, Ltd.Benefiting from the advantageous features of high safety, abundant reserves, low cost, and high energy density, aqueous Zn-based rechargeable batteries (AZBs) have received extensive attention as promising candidates for energy storage. To achieve high-performance AZBs with high reversibility and energy density, great efforts have been devoted to overcoming their drawbacks by focusing on the modification of electrode materials and electrolytes. Based on different cathode materials and aqueous electrolytes, the development of aqueous AZBs with different redox mechanisms are discussed in this review, including insertion/extraction chemistries (e.g., Zn2+, alkali metal ion, H+, NH4+, and so forth) dissolution/deposition reactions (e.g., MnO2/Mn2+), redox couples in flow batteries (e.g., I3−/3I−, Br2/Br−, and so forth), oxygen electrochemistry (e.g., O2/OH−, O2/O22−), and carbon dioxide electrochemistry (e.g., CO2/CO, CO2/HCOOH). In particular, the basic reaction mechanisms, issues with the Zn electrode, aqueous electrolytes, and cathode materials as well as their design strategies are systematically reviewed. Finally, the remaining challenges faced by AZBs are summarized, and perspectives for further investigations are proposed.",InfoMat
Biomass-Derived sustainable carbon materials in energy conversion and storage applications: Status and opportunities. A mini review,"© 2022Electrochemical renewable energy technologies are receiving increasing attention for overcoming the serious energy crisis and environment deterioration. The versatile electrode materials, especially carbon-based hybrids play a decisive role in the adhibition of various energy conversion and storage equipments. Biomass-derived carbon materials occupy a pivotal position as the crucial electrode materials in emerging renewable energy devices, owing to their special electrochemical performance, environmental benignity and economic value. This brief review encompasses the recent achievements and representative synthesis strategies on application of sustainable biomass-derived carbon-based hybrids as electrode for energy equipments including catalyst for oxygen reduction reaction (ORR) and oxygen evolution reaction (OER), hydrogen evolution reaction (HER), metal–air batteries, supercapacitors (SCs), rechargeable batteries and so on. Then the significant role of defect-control, activation reagents, porosity, specific surface area and graphitic degree on the electrochemical activity is also studied in detail. This work will provide a valuable avenue of biomass-derived electrode hybrids for advanced energy conversion and storage technologies.",Electrochemistry Communications
Lithium-Rich Rock Salt Type Sulfides-Selenides (Li2 TiSex S3−x): High Energy Cathode Materials for Lithium-Ion Batteries,"© 2022 by the authors. Licensee MDPI, Basel, Switzerland.Lithium-rich disordered rocksalt Li2 TiS3 offers large discharge capacities (>350 mAh·g−1) and can be considered a promising cathode material for high-energy lithium-ion battery applications. However, the quick fading of the specific capacity results in a poor cycle life of the system, especially when liquid electrolyte-based batteries are used. Our efforts to solve the cycling stability problem resulted in the discovery of new high-energy selenium-substituted materials (Li2 TiSex S3−x), which were prepared using a wet mechanochemistry process. X-ray diffraction analysis confirmed that all compositions were obtained in cation-disordered rocksalt phase and that the lattice parameters were expanded by selenium substitution. Substituted materials delivered large reversible capacities, with smaller average potentials, and their cycling stability was superior compared to Li2 TiS3 upon cycling at a rate of C/10 between 3.0–1.6 V vs. Li+ /Li.",Materials
Sucrose-based sol-gel synthesis of microporous titanium carbide as target material for the production of radioisotopes,"© 2022 Elsevier Inc.An environment-friendly route for the synthesis of titanium carbide by sol-gel processing is reported. The initial solution is prepared via a simple one-pot approach, using titanium isopropoxide and sucrose as molecular precursors under acidic conditions, therefore promoting intimate interactions between the networks of sucrose and of the titanium alkoxide-derived inorganic polymer at the molecular level. Furthermore, the usage of sucrose represents an established and green solution, and provides a viable alternative to the use of toxic compounds. The resulting gels are dried at 120 °C and then undergo carbothermal reduction in Ar atmosphere at different temperatures ranging from 700 °C to 1750 °C. A systematic study of the obtained material is carried out by using FT-IR spectroscopy, X-ray diffraction, Scanning Electron Microscopy, Raman spectroscopy, N2 physisorption and He pycnometry. The characterization techniques show that the sucrose-derived titanium carbide exhibits a tailored microporous structure and larger specific surface area values compared with those of materials produced using the hazardous phenolic resin-based system. This method thus allows the synthesis of titanium carbide with exquisite textural properties and attractive porous architectures, meeting the requirements for the fabrication of target materials in the field of nuclear medicine, with particular interest in the production and release of scandium radioisotopes.",Microporous and Mesoporous Materials
Atomic/Molecular Layer Deposition for Designer's Functional Metal–Organic Materials,"© 2022 The Authors. Advanced Materials Interfaces published by Wiley-VCH GmbH.Atomic layer deposition (ALD) for high-quality conformal inorganic thin films is one of the cornerstones of modern microelectronics, while molecular layer deposition (MLD) is its less-exploited counterpart for purely organic thin films. Currently, the hybrid of these two techniques, i.e., ALD/MLD, is strongly emerging as a state-of-the-art gas-phase route for designer's metal–organic thin films, e.g., for the next-generation energy technologies. The ALD/MLD literature comprises nearly 300 original journal papers covering most of the alkali and alkaline earth metals, 3d transition metals, and lanthanides as the metal component and a variety of aliphatic, aromatic, and natural organic components. Some of these ALD/MLD processes yield in situ crystalline coordination-polymer- or metal–organic-framework-like structures. Another attractive aspect is that many of the metal–organics realized through ALD/MLD are fundamentally new materials, and even unaccessible through conventional synthesis. Here, the current state of research in the field is presented, by i) providing a comprehensive account of the ALD/MLD processes so far developed, ii) addressing the constraints/possibilities for growing in situ crystalline metal–organic films, iii) highlighting some intriguing ALD/MLD materials and their application potential, and iv) making a brief outlook to the future perspectives and challenges in the field.",Advanced Materials Interfaces
"Hierarchical Core–Shell Co2N/CoP Embedded in N, P-doped Carbon Nanotubes as Efficient Oxygen Reduction Reaction Catalysts for Zn-air Batteries","© 2022 Wiley-VCH GmbH.Projecting a cost-effective and highly efficient electrocatalyst for the oxygen reaction reduction (ORR) counts a great deal for Zn-air batteries. Herein, a hierarchical core–shell ORR catalyst (Co2N/CoP@PNCNTs) is developed by embedding cobalt phosphides and/or cobalt nitrides as the core into N, P-doped carbon nanotubes (PNCNTs) as the shell via one-step carbonization, nitridation, and phosphorization of pyrolyzing Co-MOF precursor. The globally N, P-doped structure of Co2N/CoP@PNCNTs demonstrates an outstanding electrocatalytic activity in the alkaline solution with the onset and half-wave potentials of 1.07 and 0.85 V respectively. Moreover, a Zn-air battery assembled from Co2N/CoP@PNCNTs as the air cathode delivers an open circuit potential of 1.49 V, a maximum power density of 151.1 mW cm−2 and a specific capacity of 823.8 mAh kg−1. It is reflected that Co2N/CoP@PNCNTs provides a long-term durability with a slight decline of 15 h in the chronoamperometry measurement and an excellent charge–discharge stability with negligible voltage decay for 150 h at 10 mA cm−2 in Zn-air batteries. The results reveal that Co2N/CoP@PNCNTs has superiority over most Co-Nx-C or CoxP@C catalysts reported so far. The excellent catalytic properties and stability of Co2N/CoP@PNCNTs derive from synergistic effects between Co2N/CoP and mesoporous N, P-doped carbon nanotubes.",Small
Li2S4 Anchoring Governs the Catalytic Sulfur Reduction on Defective SmMn2O5 in Lithium–Sulfur Battery,"© 2022 Wiley-VCH GmbH.The introduction of sulfur redox electrocatalysts has been considered to be an effective strategy to anchor polysulfides on the cathode and reduce the energy barriers of the reactions. Due to the complexity of sulfur redox reactions (SRR/SER), there exist few descriptors to correlate the catalytic performance and the underlying electronic structures of a given catalyst, which inhibits the development of lithium−sulfur catalysts. In this article, upon mullite oxide SmMn2O5 with various substitutional defects, density functional theory calculations are used to probe the structure–property relationships. It is found that there exists no scaling relationship among the polysulfide binding energies, indicating that the catalytic performance can be tuned by a key intermediate individually. Statistical analysis of various models with different S-containing intermediates shows that only the Li2S4 binding energy has a linear correlation with the overpotential, showing the dominant role of Li2S4 anchoring to determine the catalytic performance. The electronic structure analysis combined with machine learning further quantitatively verifies the coeffect of charge transfer, electronegativity, and work function on the binding strength of the polysulfide Li2S4. This work provides a theoretical understanding of the complex SRR/SER mechanisms and sheds light on the rational design of a sulfur redox catalyst.",Advanced Energy Materials
Highly Loaded Independent Pt0 Atoms on Graphdiyne for pH-General Methanol Oxidation Reaction,"© 2022 The Authors. Advanced Science published by Wiley-VCH GmbH.The emergence of platinum-based catalysts promotes efficient methanol oxidation reactions (MOR). However, the defects of such noble metal catalysts are high cost, easy poisoning, and limited commercial applications. The efficient utilization of a low-cost, anti-poisoning catalyst has been expected. Here, it is skillfully used N-doped graphdiyne (NGDY) to prepare a zero-valent platinum atomic catalyst (Pt/NGDY), which shows excellent activity, high pH adaptability, and high CO tolerance for MOR. The Pt/NGDY electrocatalysts for MOR with specific activity 154.2 mA cm−2 (1449.3 mA mgPt−1), 29 mA cm−2 (296 mA mgPt−1) and 22 mA cm−2 (110 mA mgPt−1) in alkaline, acid, and neutral solutions. The specific activity of Pt/NGDY is 9 times larger than Pt/C in alkaline solution. Density functional theory (DFT) calculations confirm that the incorporation of electronegativity nitrogen atoms can increase the high coverage of Pt to achieve a unique atomic state, in which the shared contributions of different Pt sites reach the balance between the electroactivity and the stability to guarantee the higher performance of MOR and durability with superior anti-poisoning effect.",Advanced Science
