Surface restructuring in AgCu single-atom alloy catalyst and self-enhanced selectivity toward CO2 reduction,"© 2022 Elsevier LtdSingle atom alloy catalysts, consisting of trace amount of isolated solute atoms alloyed into the host matrix, provide a promising approach to tune the electronic structure and performance of bimetallic catalysts for breaking the limits of scaling relationships based on the unique electronic structures. However, the precisely as-synthesized surface usually suffers from surface evolution leading to activity and durability decay. Herein, the understanding of surface restructuring under reaction conditions is of great importance in optimizing catalytic performance of bimetallic catalysts. In this work, on account of the surface evolution of Cu in electrochemical reactions and its limited miscibility in Ag, a nanoporous AgCu single atom alloy catalyst with atomic ratio Cu:Ag = 1:110 is fabricated by chemical dealloying process. And a CO2-reduction-induced surface restructuring is achieved upon the well-designed catalyst. Noteworthily, nanoporous AgCu exhibits self-reinforcing selectivity toward CO2 reduction and suppressed hydrogen evolution in parallel with migration of Cu to the surface, although the charge transfer from Ag to Cu results in a strong tendency toward hydrogen evolution at the initial catalytic stage. By combining in situ electrochemical hypersensitive response to surface state with ex situ characterizations, the surface reconstruction is verified to be driven by electrochemical reduction of CO2 rather than hydrogen evolution reaction, and can be modulated by the applied potential. Well-reconstructed nanoporous AgCu facilitates the adsorption of CO2. Electronic effect of the restructuring of Cu enhances CO desorption ability on the surface. Consequently, electronic and geometric effects synergically lead to excellent performances with CO Faradaic efficiency of 97.5%. The insights gained from the reconstruction-induced self-reinforcing behavior of bimetallic electrocatalyst shall offer an avenue to rationally design bimetallic electrocatalysts for electrochemical CO2 reduction.",Electrochimica Acta,10.1016/j.electacta.2022.140774
Strong electronic coupling between ruthenium single atoms and ultrafine nanoclusters enables economical and effective hydrogen production,"© 2022 Elsevier B.V.Although Ru-based materials have been recognized as promising electrocatalysts for hydrogen evolution reaction (HER), further improving the mass activity and guaranteeing the high-throughput H2 production of the catalysts is of vital importance. Herein, Ru single atoms coupling with ultrafine nanoclusters on hierarchical porous N-doped carbon (NMC-RuSA+NC) has been synthesized as economical and effective HER catalysts. Density function theory and the experimental results reveal that the strong electronic coupling effects between Ru single atoms and nanoclusters and unique hierarchical structure enable NMC-RuSA+NC with the ultralow overpotential for achieving 500 mA cm−2 in alkaline and acidic conditions. More importantly, the NMC-RuSA+NC affords a higher mass activity and a lower cost for generating H2 than those of commercial Pt/C, justifiably proving its remarkable advantages for industrial use. This work offers precise guidance to design catalysts for high-throughput H2 production from the in-depth understanding of the electronic coupling effect of coupling active sites.",Applied Catalysis B: Environmental,10.1016/j.apcatb.2022.121378
Transition metal anchored on C9N4 as a single-atom catalyst for CO2 hydrogenation: A first-principles study,"© 2022 Chinese Physical Society and IOP Publishing Ltd.To alleviate the greenhouse effect and maintain the sustainable development, it is of great significance to find an efficient and low-cost catalyst to reduce carbon dioxide (CO2) and generate formic acid (FA). In this work, based on the first-principles calculation, the catalytic performance of a single transition metal (TM) (TM = Cr, Mn, Fe, Co, Ni, Cu, Zn, Ru, Rh, Pd, Ag, Cd, Ir, Pt, Au, or Hg) atom anchored on C9N4 monolayer (TM@C9N4) for the hydrogenation of CO2 to FA is calculated. The results show that single TM atom doping in C9N4 can form a stable TM@C9N4 structure, and Cu@C9N4 and Co@C9N4 show better catalytic performance in the process of CO2 hydrogenation to FA (the corresponding maximum energy barriers are 0.41 eV and 0.43 eV, respectively). The partial density of states (PDOS), projected crystal orbital Hamilton population (pCOHP), difference charge density analysis and Bader charge analysis demonstrate that the TM atom plays an important role in the reaction. The strong interaction between the 3d orbitals of the TM atom and the non-bonding orbitals (1π g) of CO2 allows the reaction to proceed under mild conditions. In general, our results show that Cu@C9N4 and Co@C9N4 are a promising single-atom catalyst and can be used as the non-precious metals electrocatalyst for CO2 hydrogenation to formic acid.",Chinese Physics B,10.1088/1674-1056/ac6158
Hydrogen evolution reaction activity obtained using platinum single atoms on TiO2 nanosheets modified with graphene,"© 2022, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.Design and engineering of efficient electrocatalysts toward hydrogen evolution reaction (HER) are essential in the development of renewable energy conversion and storage. Single atomic electrocatalysts (SACs), including platinum (Pt) SACs, play a key role in catalysis owing to the ~ 100% utilization of the desired atom thus minimizing the usage of noble metals. Herein, we show a facile method to atomically anchor Pt atoms on TiO2 nanosheets modified with graphene (Pt@TiO2/NSG with an ultralow Pt loading of 1.61 wt%). The atomic dispersion of Pt on TiO2/NSG structure was confirmed by aberration-corrected scanning transmission electron microscopy and was anchored by numerous surface functional groups on abundant exposed basal planes in TiO2/NSG heterostructure. Benefiting from the synergetic effect due to the interaction between active centers, Pt SACs, and the TiO2/NSG substrate, the Pt@TiO2/NSG electrocatalyst exhibited excellent electrocatalytic activity toward HER in an acidic electrolyte, with a low overpotential of 38 mV to reach 10 mA cm−2, a small Tafel slope of 40 mV/dec, and a decent durability for the 1000th cycles of HER polarization curve has only 1 mV shift, which is even better than those of commercial Pt/C benchmark electrocatalysts. This work supplies a strategy to realize the controllable development of Pt SACs with low cost, high activity, and long-term stability.",Journal of Materials Science,10.1007/s10853-022-07673-z
Surface Co-Modification of Halide Anions and Potassium Cations Promotes High-Rate CO2-to-Ethanol Electrosynthesis,"© 2022 Wiley-VCH GmbH.The high-rate electrochemical CO2 conversion to ethanol with high partial current density is attractive but challenging, which requires competing with other reduction products as well as hydrogen evolution. This work demonstrates the in situ reconstruction of KCuF3 perovskite under CO2 electroreduction conditions to fabricate a surface fluorine-bonded, single-potassium-atom-modified Cu(111) nanocrystal (K–F–Cu–CO2). Density functional theory calculations reveal that the co-modification of both F and K atoms on the Cu(111) surface can promote the ethanol pathway via stabilization of the C-O bond and selective hydrogenation of the C=C bond in the CH2=CHO* intermediate, while the single modification of either F or K is less effective. The K–F–Cu–CO2 electrocatalyst exhibits an outstanding CO2-to-ethanol partial current density of 423 ± 30 mA cm−2 with the corresponding Faradaic efficiency of 52.9 ± 3.7%, and a high electrochemical stability at large current densities, thus suggesting an attractive means of surface co-modification of halide anions and alkali-metal cations on Cu catalysts for high-rate CO2-to-ethanol electrosynthesis.",Advanced Materials,10.1002/adma.202204476
Computational screening of TMN4 based graphene-like BC6N for CO2 electroreduction to C1 hydrocarbon products,"© 2022Graphene-like BC6N monolayers supported with TMN4 (TM = Sc ∼ Zn) (TMN4@BC6N) centers, which can provide various coordination environment, was studied to explore its performance as efficient CO2RR catalysts through density functional theory (DFT). High-throughput screening based on structural stability and reaction pathways identified the most promising catalyst candidates. According to the optimal path and overpotential analysis, five TMN4@BC6N (TM = Cr, Mn, Fe, Co and Zn) systems with low limiting potentials exhibit high CO2RR activity towards C1 products. The potential origin of electrocatalytic performance shows the descriptors of Eb (*CO) and Eb (*OH) act as performance indicators. It is revealed that coordination environment with different charge near the TMN4 active center can modulate the catalytic activity of the catalyst. Overall, this work suggests the novel TMN4@BC6N SAC has potential application prospects in CO2RR and sheds light on designing of new two-dimensional materials with high stability and superior CO2RR activity.",Molecular Catalysis,10.1016/j.mcat.2022.112571
Coordination Symmetry Breaking of Single-Atom Catalysts for Robust and Efficient Nitrate Electroreduction to Ammonia,"© 2022 Wiley-VCH GmbH.Nitrate electrocatalytic reduction (NO3RR) for ammonia production is a promising strategy to close the N-cycle from nitration contamination, as well as an alternative to the Haber–Bosch process with less energy consumption and carbon dioxide release. However, current long-term stability of NO3RR catalysts is usually tens of hours, far from the requirements for industrialization. Here, symmetry-broken Cusingle-atom catalysts are designed, and the catalytic activity is retained after operation for more than 2000 h, while an average ammonia production rate of 27.84 mg h−1 cm−2 at an industrial level current density of 366 mA cm−2 is achieved, obtaining a good balance between catalytic activity and long-term stability. Coordination symmetry breaking is achieved by embedding one Cu atom in graphene nanosheets with two N and two O atoms in the cis-configuration, effectively lowering the coordination symmetry, rendering the active site more polar, and accumulating more NO3− near the electrocatalyst surface. Additionally, the cis-coordination splits the Cu 3d orbitals, which generates an orbital-symmetry-matched π-complex of the key intermediate *ONH and reduces the energy barrier, compared with the σ-complex generated with other catalysts. These results reveal the critical role of coordination symmetry in single-atom catalysts, prompting the design of more coordination-symmetry-broken electrocatalysts toward possible industrialization.",Advanced Materials,10.1002/adma.202205767
Vacancy-Rich MXene-Immobilized Ni Single Atoms as a High-Performance Electrocatalyst for the Hydrazine Oxidation Reaction,"© 2022 The Authors. Advanced Materials published by Wiley-VCH GmbH.Single-atom catalysts (SACs), on account of their outstanding catalytic potential, are currently emerging as high-performance materials in the field of heterogeneous catalysis. Constructing a strong interaction between the single atom and its supporting matrix plays a pivotal role. Herein, Ti3C2Tx-MXene-supported Ni SACs are reported by using a self-reduction strategy via the assistance of rich Ti vacancies on the Ti3C2Tx MXene surface, which act as the trap and anchor sites for individual Ni atoms. The constructed Ni SACs supported by the Ti3C2Tx MXene (Ni SACs/Ti3C2Tx) show an ultralow onset potential of −0.03 V (vs reversible hydrogen electrode (RHE)) and an exceptional operational stability toward the hydrazine oxidation reaction (HzOR). Density functional theory calculations suggest a strong coupling of the Ni single atoms and their surrounding C atoms, which optimizes the electronic density of states, increasing the adsorption energy and decreasing the reaction activation energy, thus boosting the electrochemical activity. The results presented here will encourage a wider pursuit of 2D-materials-supported SACs designed by a vacancy-trapping strategy.",Advanced Materials,10.1002/adma.202204388
Carbon dots-derived carbon nanoflowers decorated with cobalt single atoms and nanoparticles as efficient electrocatalysts for oxygen reduction,"© 2022 Dalian Institute of Chemical Physics, the Chinese Academy of SciencesThe sluggish kinetics of oxygen reduction reaction (ORR) hinders the commercialization of Zn-air batteries (ZABs). Manipulating the electronic structure of electrocatalysts to optimize the adsorption energy of oxygen-containing intermediates during the 4e− ORR offers a practical route toward improving ORR kinetics. Herein, we designed a novel ORR electrocatalyst containing Co single atoms and nanoparticles supported by carbon dots-derived carbon nanoflowers (Co SAs/NPs CNF). Co SAs/NPs CNF possessed a very high ORR activity (E1/2 of the Co SAs/NPs CNF catalyst is 0.83 V (vs. RHE)), and outstanding catalytic performance and stability when used as the air-electrode catalyst in rechargeable ZABs (152.32 mW cm−2, 1000.58 mWh gZn−1, and over 1300 cycles at a current density of 5 mA cm−2). The Co SAs and Co NPs cooperated to improve electron and proton transfer processes during ORR. Theoretical calculations revealed that the presence of adjacent Co NPs optimized the electronic structure of the isolated Co-N4 sites, significantly lowering the energy barriers for the rate-determining step in ORR (adsorption of *OOH) and thereby delivering outstanding ORR performance. This work reveals that the combination of supported single-atom sites and metal nanoparticles can be highly beneficial for ORR electrocatalysis, outperforming catalysts containing only Co SAs or Co NPs.",Chinese Journal of Catalysis,10.1016/S1872-2067(22)64146-9
Exposing Single Ni Atoms in Hollow S/N-Doped Carbon Macroporous Fibers for Highly Efficient Electrochemical Oxygen Evolution,"© 2022 Wiley-VCH GmbH.The development of efficient and cost-effective electrocatalysts toward the oxygen evolution reaction (OER) is highly desirable for clean energy and fuel conversion. Herein, the facile preparation of Ni single atoms embedded hollow S/N-doped carbon macroporous fibers (Ni SAs@S/N-CMF) as efficient catalysts for OER through pyrolysis of designed CdS-NiSx/polyacrylonitrile composite fibers is reported. Specifically, CdS provides the sulfur source for the doping of polyacrylonitrile-derived carbon matrix and simultaneously creates the hollow macroporous structure, while NiSx is first reduced to nanoparticles and finally evolves into single Ni atoms through the atom migration-trapping strategy. Benefiting from the abundantly exposed single Ni atoms and hollow macroporous structure, the resultant Ni SAs@S/N-CMF electrocatalysts deliver outstanding activity and stability for OER. Specifically, it needs an overpotential of 285 mV to achieve the benchmark current density of 10 mA cm−2 with a small Tafel slope of 50.8 mV dec−1.",Advanced Materials,10.1002/adma.202203442
Tuning the Cobalt–Platinum Alloy Regulating Single-Atom Platinum for Highly Efficient Hydrogen Evolution Reaction,"© 2022 Wiley-VCH GmbH.Designing atomically dispersed metal catalysts for the electrocatalytic hydrogen evolution reaction (HER) is a promising strategy to efficiently convert electrical energy to chemical fuels. This strategy, however, still faces the challenge of finding a catalyst with high activity and long-term durability. Here, single-atom platinum and cobalt–platinum-alloy nanocrystals in a nitrogen-doped porous-carbon framework (CoPt-PtSA/NDPCF) is confined. The electrocatalyst exhibits ultralow overpotentials under both alkaline and acidic conditions at a high current density of −300 mA cm−2 and excellent long-term durability up to 100 h or 10 000 cycles, which are attributed to the synergetic effects of PtSA and tuning of the CoPt alloy in the NDPCF. First-principles calculations suggested that PtSA aided by the CoPt alloy has high d-band occupation for promoting the reaction kinetics. This study opens a new avenue for designing heterostructures with the synergic effects of single metal atoms and metal alloys with outstanding performance in the HER.",Advanced Functional Materials,10.1002/adfm.202205920
Single-atomic Mn sites coupled with Fe3C nanoparticles encapsulated in carbon matrixes derived from bimetallic Mn/Fe polyphthalocyanine conjugated polymer networks for accelerating electrocatalytic oxygen reduction,"© 2022, Tsinghua University Press.The construction of robust coupling catalysts for accelerating electrocatalytic oxygen reduction reaction (ORR) through the modulation of the electronic structure and local atomic configuration is critical but remains challenging. Herein, we report a facile and effective isolation-polymerization-pyrolysis (IPP) strategy for high-precision synthesis of single-atomic Mn sites coupled with Fe3C nanoparticles encapsulated in N-doped porous carbon matrixes (Mn SAs/Fe3C NPs@NPC) catalyst derived from predesigned bimetallic Fe/Mn polyphthalocyanine (FeMn-BPPc) conjugated polymer networks by solid-phase reaction approach. Benefiting from the synergistic effects between the single-atomic Mn-N4 sites and Fe3C NPs as well as the confinement effect of NPC, the Mn SAs/Fe3C NPs@NPC catalyst exhibited excellent electrocatalytic activity and stability for ORR. The assembled Zn-air battery displayed larger power density of 186 mW·cm−2 than that of Pt/C + Ir/C-based battery. It also exhibits excellent stability without obvious voltage change after 106 cycles with 36 h. Combing in-situ Raman spectra with in-situ attenuated total reflectance surface-enhanced infrared absorption spectroscopy (ATR-SEIRAS) characterization results indicated that the Mn-N4 site as an active site for the O2 adsorption-activation process, which effectively facilitates the generation of key *OOH intermediates and *OH desorption to promote the multielectron reaction kinetics. Theoretical calculation reveals that the excellent electrocatalytic performance originates from the charge redistribution and the d orbital shift resulting from Mn-Fe bond, which buffers the activity of ORR through the electron reservoir capable of electron donation or releasing. This work paves a novel IPP strategy for constructing high-performance coupling electrocatalyst towards the ORR for energy conversion devices. [Figure not available: see fulltext.].",Nano Research,10.1007/s12274-022-4502-4
Pt Single Atom Electrocatalysts at Graphene Edges for Efficient Alkaline Hydrogen Evolution,"© 2022 The Authors. Advanced Functional Materials published by Wiley-VCH GmbH.Graphene edges exhibit a highly localized density of states that result in increased reactivity compared to its basal plane. However, exploiting this increased reactivity to anchor and tune the electronic states of single atom catalysts (SACs) remains elusive. To investigate this, a method to anchor Pt SACs with ultra-low mass loadings at the edges of edge-rich vertically aligned graphene (as low as 0.71 µg Pt cm–2) is developed. Angle-dependent X-ray absorption spectroscopy and density-functional theory calculations reveal that edge-anchored Pt SACs has a robust coupling with the π-electrons of graphene. This interaction results in a higher occupancy of the Pt 5d orbital, shifting the d-band center toward the Fermi level, improving the adsorption of *H for the hydrogen evolution reaction (HER). Pt primarily coordinated to the graphene edge shows improved alkaline HER performance compared to Pt coordinated in mixed environments (turnover frequencies of 22.6 and 10.9 s–1 at an overpotential of 150 mV, respectively). This work demonstrates an effective route to engineering the coordination environment of Pt SACs by using the graphene edge for enhanced energy conversion reactions.",Advanced Functional Materials,10.1002/adfm.202203067
High-throughput identification of highly active and selective single-atom catalysts for electrochemical ammonia synthesis through nitrate reduction,"© 2022The highly selective and active nitrate-to-ammonia electrochemical conversion (NO3 reduction reaction [NO3RR]) can be an appealing and supplementary alternative to the Haber-Bosch process. It also opens up a new idea for addressing nitrate pollution. Previous study demonstrated that FeN4 single-atom catalyst (SAC) indicates excellent NO3RR performance. Nonetheless, the mechanism that triggers the electrocatalytic NO3RR remains unclear. The feasibility of NO3RR over various SACs is verified in this study via high-throughput density functional theory calculations with the single transition metal (TM) atom coordinated with four nitrogen atoms supported on graphene as the example. We conducted a comprehensive screening of TM SAC candidates for stability, NO3− adsorption strength, catalytic activity, and selectivity. Results reveal that the most promising candidate among the 23 TM SACs is Os SAC with a low limiting potential of − 0.42 V. Os SAC is better than Fe SAC with a limiting potential of −0.53 V because of the strong interaction between the oxygen of NO3− species and Os atom. The origin of high NO3RR activity of Os SAC is explained by its inner electronic structure of the strong hybridization of the Os atom and NO3− caused by the increasing charge transfer from TM atom to NO3−, leading to the suitable NO3− adsorption. This research provides a fundamental insight of discovering novel NO3RR catalysts and may provide a motivating drive for the creation of effective ammonia electrocatalysts for further experimental investigation.",Nano Energy,10.1016/j.nanoen.2022.107517
Single-atom Fe-N5 catalyst for high-performance zinc-air batteries,"© 2022, Tsinghua University Press.Developing innovative and efficient non-precious-metal-group (non-PMG) electrocatalysts is crucial for the wide use of zinc-air batteries (ZABs). Herein, a single-atom catalyst (termed as Fe-N-C/rGO SAC) with unique five N-coordinated Fe (Fe-N5) centers is prepared by pyrolyzing the composite of zeolitic-imidazolate-frameworks-8 (ZIF-8) and graphene oxide (GO). Specifically, the individual Fe site is stabilized by four equatorial and one axial N atoms donated by the N-doped carbon matrix and imidazole ring, respectively, thus forming an asymmetric electron depletion zone over the metal center, which can effectively promote the generation of reactive intermediates and accelerate the oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) processes for ZABs. The rechargeable liquid ZAB with Fe-N-C/rGO catalyst exhibits an extremely high energy density (928.25 Wh·kg−1), a remarkable peak power density (107.12 mW·cm−2), and a long cycle life (400 h). Additionally, the corresponding flexible solid-state ZAB displays superior foldability and remarkable cycling stability. This work provides both experimental and theoretical guidance for rational design of non-PMG electrocatalyst-driven ZABs. [Figure not available: see fulltext.]",Nano Research,10.1007/s12274-022-4424-1
Sulfur coordination engineering of molybdenum single-atom for dual-functional oxygen reduction/evolution catalysis,"© 2022Oxygen reduction reaction (ORR) and oxygen evolution reaction (OER) catalysis are required in metal-air batteries and an efficient dual-functional single-atom catalyst (SAC) is still lacking. This is partly because of the limited synthesis strategies to modify the coordination environment of metal centers in SACs. Herein, we report a genetic strategy, transformation from thiometallate anions in the precursor to metal-sulfur bonding in carbon, producing hollow-sphere-structured Mo SAC with O/N/S co-coordination as an efficient ORR/OER dual-functional catalyst. The MoS42−-doped polydopamine have O/S co-coordination for Mo, which converts into S/O/N co-coordination in carbon during pyrolysis. We established that coordination engineering, specifically S coordination, could boost the ORR catalysis of Mo SAC. The low ORR half-wave potential (E1/2) and small Tafel slope are among the best of Mo-based non-noble metal catalysts. The OER overpotential of 303 mV at 10 mA cm−2 is significantly lower than that of commercial IrO2, and Pt/C. Assembled Zn-air batteries can work steadily for 90 h without significant voltage decay. Our strategy can be extended to the synthesis of other group-V and group-VI metal hollow SACs with an S coordination, such as W.",Energy Storage Materials,10.1016/j.ensm.2022.05.015
Rational design of bimetallic atoms supported on C3N monolayer to break the linear relations for efficient electrochemical nitrogen reduction,"© 2022, Tsinghua University Press.Linear relations between the adsorption free energies of nitrogen reduction reaction (NRR) intermediates limit the catalytic activity of single atom catalysts (SACs) to reach the optimal region. Significant improvements in NRR activity require the balance of binding strength of reaction intermediates. Herein, we have investigated the C3N-supported monometallic (M/C3N) and bimetallic (M1M2/C3N) atoms for the electrochemical NRR by using density functional theory (DFT) calculations. The results show that this linear relation does exist for SACs because all the intermediates bind to the same site on M/C3N. But the synergistic effect of the two atoms in M1M2/C3N can create a more flexible adsorption site for intermediates, which results in the decoupling of adsorption free energies of key intermediates. Subsequently, the fundamental limitation of scaling relations on limiting potentials is broken through. Most notably, the optimal limiting potential is increased from −0.63 V for M/C3N to −0.20 V for M1M2/C3N. In addition, the presence of bimetallic atoms can also effectively inhibit the hydrogen evolution reaction (HER) as well as improve the stability of the catalysts. This study proposes that the introduction of bimetallic atoms into C3N is beneficial to break the linear relations and develop efficient NRR electrocatalysts. [Figure not available: see fulltext.]",Nano Research,10.1007/s12274-022-4412-5
Metal-organic framework-derived Co nanoparticles and single atoms as efficient electrocatalyst for pH universal hydrogen evolution reaction,"© 2022, Tsinghua University Press.Hydrogen release through water splitting is essential for reducing carbon emissions and promoting the hydrogen economy. One of the crucial challenges for industrial applications of water electrolysis is the manufacture of electrocatalysts which can reduce the kinetic energy barrier of the hydrogen evolution reaction (HER). Loading transition metal (TM) nanoparticles (NPs) or single atoms (SAs) into heteroatom-doped carbon materials (HCMs) is an effective method to improve electrochemical activity and stability. To this end, we synthesized N-doped porous carbon (NC) encapsulated Co NPs and isolated Co SA nanocatalysts (denoted as Co NPs@SAs-NC) using metal-organic frameworks (MOFs) as sacrificial precursors. The Co NPs@SAs-NC nanocatalysts displayed outstanding HER activity with a 110 mV overpotential in 1 M KOH, 47 mV overpotential in 0.5 M H2SO4 and 171 mV in 0.5 M phosphate-buffered saline (PBS) to reach a current density of 10 mA·cm−2. In addition, the mechanism of the synergistic effect of Co NPs, Co SAs and N species was investigated in-depth using in situ shielding experiments and density functional theory (DFT) calculations. [Figure not available: see fulltext.].",Nano Research,10.1007/s12274-022-4448-6
Highly active platinum single-atom catalyst grafted onto 3D carbon cloth support for the electrocatalytic hydrogen evolution reaction,"© 2022 Elsevier B.V.Platinum single-atom catalysts (PtSACs) on 3D support are emerging as the new frontier in catalysis due to their atom-economy, outstanding performance, and the advantage to bridge the gap between homogeneous and heterogeneous catalysis. Here we report on a simple, single-step electrochemical grafting attachment of a metal-selective ligand, 2,6:2′,2″-terpyridine, and the synthesis of platinum single-atom electrocatalyst via metal uptake from aqueous salt solution. At an ultra-low loading of 0.26 ± 0.02 μg•cm−2 of platinum, the single-atom catalysts supported on porous 3D carbon cloth electrode via chemical bonding revealed higher mass activity ratios, up to 83.0 at η = 50 mV/RHE, compared to the commercial catalyst 20 % Pt/C. Using hydrogen binding energy as the descriptor for efficiency, density functional theory calculations show that promoting hydrogen evolution using terpyridine-Pt proceeds when the catalyst is in a 2+ charge state and with a single hydroxy co-ligand attached to Pt catalytic center. Calculations predict an HER overpotential of about 0.28 V. The electro-grafted terpyridine ligand proved to act as effective scavenger for leached platinum from the counter electrode during extended operational hours. The method to make the PtSAC is facile, non-hazardous and versatile without involving any elaborate pre- and/or post-treatment steps and, the cost of the added platinum to the ligand is only 0.1 US$ m−2.",Applied Surface Science,10.1016/j.apsusc.2022.153480
Derived from Diaryl-λ3-Iodane-Containing Polyoxometalate: Iodine-Doped Molybdenum Carbide for Efficient Electrocatalytic Hydrogen Evolution,"© 2021, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.Among the schemes to improve the efficiency of electrochemical hydrogen evolution reaction (HER), molybdenum carbides are seen as suitable candidates to replace noble metal electrocatalysts because of their Pt-like d-band center and proper adsorption of intermediate hydrogen species (Hads). Iodine is identified to form I−Hads bond when used as a single-atom electrocatalyst of HER, thereby improving the performance. However, there is no report of combining iodine atoms with molybdenum carbides. We successfully designed a polyoxomolybdate-based precursor molecule which included octamolybdate anions and iodonium cations. After pyrolysis treatment, iodine-doped molybdenum carbide nanocomposite was obtained and exhibited enhanced HER property. This work can verify that iodine atoms can synergistically improve the electrochemical performance of transitional metal nanocomposites, and provide a new insight for the design of advanced HER electrocatalysts.",Journal of Cluster Science,10.1007/s10876-021-02155-9
Theoretical and Experimental Understanding of Metal Single-Atom Electrocatalysts for Accelerating the Electrochemical Reaction of Lithium-Sulfur Batteries,"© 2022 American Chemical Society.Metal single-atom materials have attracted tremendous attention in the research field of lithium-sulfur (Li-S) batteries because they can effectively improve the reaction kinetics of sulfur cathodes. However, it is still difficult to determine the best metal single-atom catalyst for Li-S batteries, due to the lack of a unified measurement and evaluation method. Herein, a series of metal single-atom- A nd nitrogen-doped graphene materials (M-NG, M = Fe, Co, Ni, Ir, Ru) have been prepared as the catalysts for promoting the reaction kinetics of the sulfur reduction reaction process. Using rotating disk electrode measurements and density functional theory-based theoretical calculations, Ni-NG was screened out to be the best catalyst. It is found that Ni-NG materials can provide a kinetically favorable pathway for the reversible conversion of polysulfide conversion, thus increasing the utilization of sulfur. By coating the Ni-NG materials on the separator as a multifunctional interlayer, a commercially available sulfur cathode presents a stable specific capacity of 701.8 mAh g-1 at a current rate of 0.5C over 400 cycles. Even with a high sulfur loading of 3.8 mg cm-2, a high areal capacity of 4.58 mAh cm-2 can be achieved. This work will provide a fundamental understanding of efficient single-atom catalyst materials for Li-S batteries.",ACS Applied Materials and Interfaces,10.1021/acsami.2c09430
Anchoring Bimetal Single Atoms and Alloys on N-Doping-Carbon Nanofiber Networks for an Efficient Oxygen Reduction Reaction and Zinc-Air Batteries,"© 2022 American Chemical Society.Electrocatalysts for the oxygen reduction reaction (ORR) play a central role in fuel cells and zinc-air batteries. Bimetal single atoms and nanoparticle hybrids are emerging ORR electrocatalysts, superior to the most exploited unary metal single-atom catalysts (SACs). Here, we report bimetal SAC-based nanofiber networks of Co3Fe7@Co/Fe-SAC for efficient ORR electrocatalysis and zinc-air batteries. A facile and easy-to-scale-up process is developed, and the versatility is validated in three hybrids. Strong electronic interaction is revealed between bimetal single atoms and alloy nanoparticles, leading to improved catalytic performances for ORR. Specifically, the Co3Fe7@Co/Fe-SAC hybrids exhibit a half-wave potential of 0.841 V in a basic electrolyte, comparable to the Pt/C electrocatalyst. Assembled in a zinc-air battery, a Co3Fe7@Co/Fe-SAC hybrid-based cell demonstrates a power density 1.8 times higher than the benchmark Pt/C-IrO2-based one, and it is stable for 150 cycles galvanostatic charge/discharge. The superior device performance is attributed to the appealing intrinsic activity, the carbon shielding effect for anti-leaching, and the hierarchical porous networks for large accessibility of active sites and favorable mass transport. Theoretical calculations suggest that alloy nanoparticles significantly improved the intrinsic catalytic activity of Fe single-atom sites at the expense of slightly lowering the activity of Co single-atom sites. This work presents a versatile process for the mass production of efficient composite electrocatalysts and highlights the power of bimetal single-atom-based hybrids and hierarchically porous structures for ORR device performances.",ACS Applied Materials and Interfaces,10.1021/acsami.2c09271
ML-guided design and screening of chalcogenide catalysts for hydrogen evolution reaction,"© 2022 Hydrogen Energy Publications LLCTransition metal chalcogenides are regarded as the promising electrocatalysts for the hydrogen evolution reaction (HER). However, based on the larger chemical composition space of transition-metal single atom and chalcogenides, the design and screening of excellent HER electrocatalysts remain the challenges. Herein, a machine learning (ML) model was proposed to predict the HER performance of single-atom chalcogenide catalysts, and used to screen the excellent electrocatalysts by combining with density functional theory calculations. The results show that the ML model can predict the HER catalytic activity well. The band gap of support materials is identified as the most important descriptor of single-atom chalcogenide catalysts for HER. Sn@CoS and Ni@ZnS exhibit excellent catalytic activity towards HER, and even outperform the current most efficient Pt catalysts. The hydrogen adsorption free energies of Sn@CoS and Ni@ZnS are 0.04 eV and −0.05 eV, respectively. Both Heyrovsky and Tafel reaction mechanisms are responsible for the HER of Ni@ZnS catalyst. The HER of Sn@CoS catalyst is mainly controlled by the Heyrovsky mechanism. Sn@CoS and Ni@ZnS are considered as the promising electrocatalysts for the HER. This study can provide a competitive tool to predict the activity trends and to accelerate the catalyst design and screening for other catalytic reactions.",International Journal of Hydrogen Energy,10.1016/j.ijhydene.2022.07.056
Atomically dispersed Co in a cross-channel hierarchical carbon-based electrocatalyst for high-performance oxygen reduction in Zn-air batteries,"© 2022 The Royal Society of Chemistry.Rational design of the metal active sites and triple-phase interfaces is essential to enhance the catalytic oxygen reduction reaction (ORR) performance of single atom catalysts (SACs). Yet the exposure and intrinsic activity of the atomic metal sites are still not sufficient and the mass transfer process is also not well optimized. Here, a novel dual-template strategy is created to construct a cross-channel hierarchical CoSA@NPC electrocatalyst with abundant Co-N4 sites, topological carbon defects, and mass-transfer channels. Compared with NI-NPC (no-ice template) and NS-NPC (no-silica template), CoSA@NPC has 7 times higher electrochemical surface area and 11 times higher intrinsic activity in the alkaline medium. The CoSA@NPC based Zn-air battery achieves a high specific capacity of 905 mA h g−1 and maintains superb stability even after 350 hours. Moreover, the results of theoretical calculations prove that abundant defects can effectively optimize the adsorption of Co-N4 active sites on oxygen intermediates, leading to better catalytic activity than pure Co-N4 sites.",Journal of Materials Chemistry A,10.1039/d2ta05777h
